context,label
mcandrews autocare,1
"maxdata software, s.a.",1
horse boarding,1
gatewood moscato,0
medicare wages and tips,2
cloud services groupe,1
raickett barjenbruch,0
tom wall cpa pllc,1
department of the treasury--internal revenue service,2
f employee's address and zip code,2
visit the irs website,2
12703 philip fall,2
e employee's first name and initial last name,2
digi dreams,1
kazu japanese restaurant,1
faling sumalia,0
vithusha brownwood,0
meetings zacatecas,1
"c employer's name, address, and zip code",2
maloneborough me 76880-6337,2
social security tax withheld,2
branislavka purgason,0
center for systemic healing,1
taoist studies institute,1
wh hill communications llc,1
sgp pharma supply,1
copy c for employee's records.,2
addysin middendorf,0
40735 samuel burg suite 069,2
lynder turcio,0
baler neman,0
denada tsuchida,0
10 dependent care benefits,2
watsonland il 73593-3648,2
seefar,1
reissued a employee's social security number,2
piraveena pettersen,0
inayat lorette,0
schwabenhornets,1
reissued a employee's social security number,2
copy c for employee's records.,2
story mfg.,1
family practice and counseling network,1
crown & crown towers,1
b-wizz-u,1
nd 100-42-595 26762. 99 1710.39 52144 .19 7369.85 lindsey springs,2
dependent care benefits,2
trackmes,1
mm cosmetica s.r.l.,1
buzby laxson,0
matious,1
doborah kintz,0
garmen recek,0
chattanooga internal medicine,1
safety dane,1
omb no. 1545 -0008 fast! use nsev file at www.irs.gov/efile.,2
this information is being furnished to the internal revenue service. if you are required,2
lakala petosa,0
suhur peerbolt,0
"16 state wages , tips , etc. 17 state income tax 18 local wages, tips, etc 19 local income tax 20 locality name",2
raegan dickey,0
iffath lanphear,0
"wages, tips, other compensation",2
jataiya lossius,0
tanvik mcpartland,0
department of the treasury--internal revenue service,2
social security tax withheld,2
12a see instructions for box 12,2
11 nonqualified plans,2
la 281-23-187 84621.77 8524. 14 141117.97 26018. 47 becky radial,2
geniffer wiant,0
visit the irs website,2
gazmor kissik,0
"olympia chess academy, llc",1
sindelar milardo,0
altermease digangi,0
alpine camera & repair,1
social security tips,2
employer plan sick pay,2
sharee dodsworth,0
sdf electrical,1
d control number,2
dixon q. dern,1
north catherine nv 78945-2327,2
re-bath of the triad/triangle/wilmington,1
elyzah wentz,0
b employer identification number,2
international pacific sales,1
d control number,2
madellyne hussy,0
riena mam,0
te.ma.,1
global reliance inc.,1
other (see enclosed notice to employee) | 12c,2
gertraud gruber kosmetik gmbh & co. kg,1
cut here. keep lower portion for your records.,2
80451 christopher rapids,2
this information is being furnished to the internal revenue service. if you are required,2
medicare tax withheld,2
03826 little circle,2
federal income tax withheld,2
ainslee acquilla,0
bolivar nethercutt,0
lauren-lou hunstad,0
lenoxx ridell,0
republic liquor store,1
visit the irs website,2
hemant bora,0
vioside,1
social security tax withheld,2
curatedleads,1
medicare wages and tips,2
cyla scarlett,0
latteps limited,1
jyasia baruch,0
kia-louise felmet,0
robco holdings pty tld,1
department of the treasury--internal revenue service,2
ashveer drock,0
d control number,2
96325 brown branch,2
national composite center,1
find hire build,1
remario sud,0
dale carnegie training - brasilia,1
roehm nooner,0
copy c for employee's records.,2
three flames restaurant,1
f employee's address and zip code,2
texas systems integration,1
vida software,1
east craig ms 24173-7503,2
newson neiswender,0
etsub mccombie,0
offstone publishing,1
espero srl,1
lavish • 360° automation,1
horn group,1
wage and tax,2
social security wages,2
groce breitenberg,0
jhaban leewright,0
kade-carter azulay,0
10 dependent care benefits,2
marey,1
west lake landscaping llc,1
fiedling deters,0
reissued employee's social security number,2
visit the irs website,2
b employer identification number,2
ch agency,1
cypress grill,1
montajes jm s.a.,1
ieshea munroe-wilson,0
alaysiah herrnandez,0
estelita herson,0
social security tips,2
hattabaugh golliday,0
seriah guttirez,0
dress code pro,1
e employee's first name and initial last name,2
dennies jeanclaude,0
keytesville christian church,1
rosamary kroemer,0
quantas lesa,0
kellat galietti,0
advance eic payment,2
aimee-louise gavitt,0
an-sil s.r.l.,1
b employer identification number,2
pizzaria dimare,1
going places,1
rozelle rodriguez-larrinaga,0
burglind foose,0
lacie-may noya,0
annalisa dicus,0
(see enclosed notice to employee.),2
inderveer raines,0
"safe, accurate, se file",2
stem education network,1
tornstaden,1
laprovis hayward,0
daxtin hoffpavir,0
sia latvija statoil,1
asua ferullo,0
kihachirou bradshaw,0
11 nonqualified plans,2
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
liquid telecom kenya,1
stonehenge resources llc,1
sabia media,1
ignaţiu shamblin,0
kaylon miskin,0
europlus direct ltd,1
yocheved bendy,0
zen body foods,1
eva-maria emswiler,0
f2 comunicação online,1
lotty bux,0
form w-2 statement,2
copy b--to be filed with employee's federal tax return,2
tahmima twedell,0
springfield spring corporation,1
chervonne ursery,0
employee plan sick pay,2
wage and tax,2
"c employer's name, ad iress, and zip code",2
f employee's address and zip code,2
us valve llc,1
this information is being furnished to the internal revenue service. if you are required,2
cut here. keep lower portion for your records.,2
social security wages,2
social security wages,2
teelke babitsch,0
advance eic payment,2
drive engineering corp,1
medicare wages and tips,2
goalsoul,1
endiyah lueth,0
fl 917-68-426 58218.61 3570.19 35394. 96 16986.22 pamela pines,2
life science alliance,1
centre d'analyses et de recherches - car,1
department of the treasury--internal revenue service,2
edelman uk,1
le borse della rosa dei venti srl,1
grv - grupo rio verde,1
santé centro terapeutico,1
medicare wages and tips,2
"smith ip services, p.c.",1
shelsie rostad,0
e.m.m.a. international consulting group inc.,1
"endurapack, llc",1
copy b--to be filed with employee's federal tax return,2
abacus consult,1
iznah zutter,0
imedpub,1
4611 debra springs,2
leah-jane dalee,0
medicare tax withheld,2
f employee's address and zip code,2
incon clothing ltd.,1
d control number,2
taylorview dc 16034-7836,2
11 nonqualified plans,2
social security tips,2
adrey gaudett,0
zebadiah galva,0
flying frog llc,1
cahir deojay,0
stevenshire ak 48012-7778,2
20343 arnold island suite 722,2
brieana pavel,0
cut here. keep lower portion for your records.,2
buehler violette,0
ninth concept,1
medicare tax withheld,2
social security tax withheld,2
d control number,2
reissued a employee's social security number,2
toan cashour,0
ragen wynkoop,0
bekelja mcgilberry,0
nick volmar,0
weller salvage,1
yarishna danial,0
abia stanway,0
social security tips,2
fastrack logistics,1
sd2 llc,1
5078 herrera highway,2
tn 937-39-937 83842 .74 6065.09 204830.57 16642.12 matthew lakes,2
jaquon dorsch,0
elite venues,1
social security wages,2
fisch geelan,0
hasnan kranwinkle,0
reissued a employee's social security number,2
reissued a employee's social security number,2
alliance safety council,1
social security wages,2
tímea lingad,0
ovesco as,1
kpmg uk,1
copy b--to be filed with employee's federal tax return,2
vocal arts ensemble of cincinnati,1
dependent care benefits,2
omb no. 1545-0008 fast! use nsew file at www.irs.gov/efile.,2
mal & co.,1
ovsanna moriera,0
medicare wages and tips,2
icon motors pvt ltd,1
laichlyn mckay,0
saint mary's hospital,1
"smv assessoria, girona",1
pertuit schweikert,0
andreyah vandersteen,0
"wages, tips, other compensation",2
12a see instructions for box 12,2
high tech engineering srl,1
salem mubarak al saiary establishment,1
federal income tax withheld,2
shakiria stagger,0
"collaborent group, ltd.",1
jue sayeri,0
pt. verbind internet solusindo,1
shisupal pattmon,0
"strategic rail advisors, llc",1
sherrilee naylor,0
unlimited home care inc,1
geovani walland,0
medicare tax withheld,2
advance eic payment,2
federal income tax withheld,2
symmetrica consulting limited,1
wellway industries llp,1
givonna volpicelli,0
urazaly eitniear,0
pivot edmonds,1
cut here. keep lower portion for your records.,2
wanaque police department,1
14 other (see enclosed notice to employee) | 12c,2
this information is being furnished to the internal revenue service. if you are required,2
asharn pares,0
brownhorse,1
crafter's companion limited,1
sashank giralt,0
damaree evora,0
refermein,1
howraa umbdenstock,0
11 nonqualified plans,2
saol therapeutics,1
brazeale kisker,0
1257 miller way,2
hotel le pont- levis,1
fairway transit inc,1
clinical psych associates,1
zeltech,1
"vas & bdf technology (shenzhen) co., ltd",1
wout kroc,0
12a see instructions for box 12,2
this information is being furnished to the internal revenue service.,2
cincolinha jr.,1
atac prass,0
steffen engineering inc,1
cut here. keep lower portion for your records.,2
danyette weatherbee,0
cut here. keep lower portion for your records.,2
kristanne hinds,0
gizmotab,1
12a see instructions for box 12,2
welsh assembly government regional centre service,1
brieta crute,0
timberline live foods,1
medicare tax withheld,2
lequitta aslanian,0
conscious reflections,1
reissued a employee's social security number,2
reissued employee's social security number,2
yazline cusson,0
medicare tax withheld,2
loncosky corredor,0
jav consultancy services,1
jaisyn ouellete,0
north jasonshire la 36198-1845,2
the bulleit group,1
blue goose growers,1
zarius hernandez-chaparro,0
sgi consulting group pty ltd,1
visit the irs website,2
inner vision development corp,1
california kidney care ctr,1
pro fast supply,1
office central d'action sociale et culturelle au profit des membres de la communauté militaire,1
dasman,1
zion record's,1
omb no. 1545-0008 this income is taxable and you fail to report it.,2
o.d.a. (organization development academy),1
leonardo davinci high school,1
davisstad ri 43134-3941,2
14 other (see enclosed notice to employee) | 12c,2
vrijgevig,1
51220 diana fort,2
frazee bual,0
other (see enclosed notice to employee) | 12c,2
mylina petrus,0
8 allocated tips,2
leslieview ia 02194-8085,2
1281 malone roads apt. 114,2
luella slavick,0
asgard resources,1
dryver pavlovic,0
kusmierczyk semel,0
voronica cotham,0
anapi,1
bektash nonroe,0
arjina surender,0
valire presiado,0
(see enclosed notice to employee.),2
tyzion faire,0
co-op services nz,1
kinzer rasid,0
musat monckton,0
clovity,1
fjw construction,1
subodh jeune,0
13 statutory retirement third-party 12b,2
four in one fast food ltd,1
secure controls framework,1
copy c for employee's records.,2
d control number,2
14 other (see enclosed notice to employee) | 12c,2
12a see instructions for box 12,2
f employee's address and zip code,2
b employer identification number,2
zhejiang garden biochemical,1
amc international,1
termaine pillers,0
5579.03 johnson locks,2
paulean scrimpsher,0
welsh government,1
cyntia pavliscsak,0
borusan mühendislik / borusan engineering,1
safe pair of hands technology limited,1
pendarvis bur,0
character driven media,1
gbe inc.,1
georgina dimaio,0
lorice russello,0
alekzandr leckbee,0
medicare wages and tips,2
ramari klem,0
catalina high school foundation,1
dragia agans,0
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc. 19 local income tax 20 locality name",2
jacori speich,0
petranka elleby,0
omb no. 1545-0008 fast! use nsev file at www.irs.gov/efile.,2
nv 909-36-601 33773.73 2187.65 62539.27 10363 .89 young spring,2
hindustan petroleum corporation limited,1
reissued a employee's social security number,2
kyzir buzzo,0
areona rieper,0
maximiana boroughs,0
this information is being furnished to the internal revenue service. if you are required,2
axioma méxico creando soluciones sa de cv,1
swasti angton,0
medicare tax withheld,2
teekam pandy,0
dragon digital,1
wood connections inc,1
yashim gossow,0
"wages, tips, other compensation",2
federal income tax withheld,2
nuiten improvements,1
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
"wages, tips, other compensation",2
fontana tuzzolo,0
mitchell county chamber of commerce,1
ma 381-06-270 37033.89 2259.43 68552. 6,2
hajime urioste,0
keiran-neely batteiger,0
social security wages,2
ernfrid camarillo,0
londan redinger,0
"smartending, inc.",1
dexters estate agent group,1
"dekomats media flooring, inc.",1
soculent - kreativen raum schaffen,1
gurjant crother,0
13 statutory retirement third-party 12b,2
markenkrieger werbeagentur,1
copy c for employee's records.,2
dickla aarhus,0
kitchen and bath store,1
donaji weaber,0
veona karrels,0
social security wages,2
federal income tax withheld,2
a sterling secretary,1
ceilidh horney,0
fc tps turku oy,1
federal income tax withheld,2
poppy-anne loosey,0
department of the treasury--internal revenue service,2
doles sirpilla,0
annaëlle hassanati,0
het sporteiland,1
crec - concordia real estate club,1
karolyn crehan,0
dartanya sahjad,0
the ba plan,1
wage and tax,2
west brandonhaven va 13163-1033,2
jesslene leisenring,0
casa helena,1
ailbert hibbert,0
mox sauage,0
danford honrine,0
navii ferrao,0
zeida minari,0
annielise forsthoffer,0
13 statutor retirement third-party 12b,2
johnlee shuster,0
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
b employer identification number,2
wk360 ltd,1
reissued a employee's social security number,2
jetsyn mickulskis,0
atc jets llc,1
11 nonqualified plans,2
lunette pollman,0
lynnette kizziar,0
center for addiction medicine,1
wage and tax,2
entrepose group,1
ks 745-17-881 68903.9 4330.87 149474 . 46 25042.75 timothy stream,2
b employer identification number,2
e employee's first name and initial last name,2
drvo group bv,1
sheshe schochet,0
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
traneisha stoyer,0
camden parent council,1
harsukhman whitfill,0
8 allocated tips,2
b employer identification number,2
kevins rua,0
12a see instructions for box 12,2
"karen kingsley, phd llc",1
medicare tax withheld,2
elmārs briere,0
social security tax withheld,2
mattea kubas,0
social security tax withheld,2
form w-2 statement,2
rashim ltd,1
eden hospital medical center,1
medicare wages and tips,2
antin atallah,0
e employee's first name and initial last name,2
zaniya puran,0
form w-2 statement,2
rockemore denneen,0
sophia-mae lindemuth,0
popixels ltd,1
new day baptist church,1
alboran feser,0
krysten boyl,0
d control number,2
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
hitech 3d australia pty. ltd.,1
emmin aguilar-santiago,0
427 whitehead mountains,2
mobilock b.v.,1
employee plan sick pay,2
jovantae tomkowicz,0
it consulting schulzke,1
eo ipso communications,1
arguster stohr,0
medicare wages and tips,2
meptech engineering and contracting private limited,1
copy c for employee's records.,2
b employer identification number,2
kanok vautrin,0
472 kimberly shore apt. 978,2
keiley buege,0
camonte broaden,0
chamille marjenhoff,0
samere ostrzyeki,0
charlie-mae bonsell,0
vilhjálmur kamphoefner,0
kant favieri,0
jammel woodal,0
"b team buffalo, inc.",1
ibtyhaaj lovings,0
charles tonner,1
shaunel gallow,0
pa 775-98-228 97923.25 3468 . 67 150222.5 33210.28 castillo rue,2
dorian scheiderer,0
my own company,1
10 dependent care benefit,2
jerane beacom,0
b employer identification number,2
14 other (see enclosed notice to employee) 12c,2
copy b--to be filed with employee's federal tax return,2
mi 456-70-103 88467. 2 9314.59 188931.12 26026.03 steele green,2
emplove plan sick pay g 722,2
erdener freudiger,0
skaii seim,0
130999 . 21,2
annalese donson,0
181094 . 28,2
vapestick electronic cigarettes,1
8 allocated tips,2
plant now ltd.,1
eitaro brzuchalski,0
selime pedroza,0
form w-2 statement,2
e employee's first name and initial last name,2
this information is being furnished to the internal revenue service. if you are required,2
rusell marquitz,0
inforena unip. lda,1
degov,1
new monicaside sd 51047-3823,2
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
fanndís joria,0
kiruthik riggin,0
omb no. 1545 -0008 this income is taxable and you fail to report it.,2
johnene ayala-martinez,0
alizet rast,0
99868.18 15961.8 javier forks,2
kacey-jean dimitt,0
evangelyn ezer,0
communications instruments inc,1
new zealand studies association,1
lettingexperts.com,1
fairleigh kealey,0
10 dependent care benefits,2
jec marketing méxico,1
tiede momina,0
"zibo honghe chemical co.,ltd",1
f employee's address and zip code,2
insyss - industry systems and solutions,1
hartmouth dc 36488-5363,2
university of louisville department of criminal justice,1
kaitlynmarie krain,0
svs,1
federal income tax withheld,2
kollyns sommerville,0
8103 penny forges,2
"greenco ""the green energy company""​",1
neacsa alfiere,0
"c employer's name, address, and zip code",2
seo nest,1
omb no. 1545-0008 fast! use nsew file at www.irs.gov/efile.,2
one financial advisors,1
e employee's first name and initial last name,2
department of the treasury--internal revenue service,2
rate barn,1
promogarth s.a. de c.v.,1
madison-kate kauphusman,0
bensu magliocca,0
sharri gelb,0
sigmar niznik,0
omb no. 1545 -0008 this income is taxable and you fail to report it.,2
oktatabyebye.com,1
lemongrass catering company limited,1
social security tax withheld,2
byra rhees,0
okechuku eitzen,0
atanya sehrt,0
alcibiades pitcock,0
la gad - galerie arnaud deschin,1
effrosyni austin,0
"messing, rudavsky & weliky, p.c.",1
social security tax withheld,2
employee plan sick pay,2
e employee's first name and initial last name,2
"c employer's name, address, and zip code",2
advance eic payment,2
israfil gallegas,0
start live casino,1
kranti hatke,0
98758 collins track suite 844,2
altimate,1
medicare tax withheld,2
"lake shore railway historical society, inc.",1
social security wages,2
"ablon & co, pllc, cpas",1
social security wages,2
catala burnley,0
nori japan,1
home angels healthcare services ltd,1
lelanya galam,0
15 state employer's state id number,2
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
hrissoula ostrom,0
whitecaps production,1
first asia sports technology,1
social security wages,2
b employer identification number,2
"mitsucap lease & finance, inc.",1
atoll discovery pvt ltd,1
amelija ourada,0
omb no. 1545 -0008 fast! use nsew file at www.irs.gov/efile.,2
adventure creative reklam ve i̇letişim hizmetleri tic. ltd. şti.,1
kin nutan,0
department of the treasury--internal revenue service,2
va 588-59-914 50028 .92 1710.76 114103.87 18506. 44 hill mission,2
carisbrook partners,1
"distinctive diamonds, inc",1
social security wages,2
6 medicare tax withheld,2
anshita prety,0
flo-fm 94.9 (floris global multiventures ltd),1
american rustic builders,1
wage and tax,2
larry r youdelman pc,1
fantasia elastics pct. ltd.,1
12581.16 sarah knoll,2
smithfurt la 49179-2541,2
mor talent solutions,1
jillanne shepler,0
promaplast,1
medicare wages and tips,2
janniel jespersen,0
arthur royle limited,1
department of the treasury--internal revenue service,2
anthony monaco carpet and textile design ltd,1
linna trubey,0
this information is being furnished to the internal revenue service.,2
advance eic payment,2
department of the treasury--internal revenue service,2
shankar wernert,0
this information is being furnished to the internal revenue service.,2
leibish cwiklinski,0
b employer identification number,2
"safe, accurate, se file",2
communication box,1
juanmarcos westlund,0
dr. b. lal institute of biotechnology,1
social security tips,2
balcke giambattista,0
arquitectura y diseño scgmtd,1
gesele hanback,0
other (see enclosed notice to employee) | 12c,2
danielle pesek,0
"c employer's name, address, and zip code",2
propfin ltd,1
mintauts mang,0
501 blankenship via,2
advance eic payment,2
social security tips,2
visit the irs website,2
8 allocated tips,2
al-bibi advertising & information,1
mcneva hoggins,0
graisen makarewicz,0
gilboa melve,0
loris designer shoes,1
wsi marketing estratégico,1
outcomes for children (core assets group) limited,1
nikal aydlett,0
extend data,1
soft shout inc.,1
dingess ginolfi,0
ahleeyah bonifer,0
best of times llc,1
alaster jafrin,0
"wages, tips, other compensation",2
wage and tax,2
84330 sarah land suite 320,2
srećko schomacker,0
adelynna tyacke,0
power ford,1
13 statutor retirement third-party 12b,2
ultimate driving school,1
advance eic payment,2
reynier sawallich,0
andrzelika orellano,0
(see enclosed notice to employee.),2
arcadian tassone,0
global trade s.r.l.,1
tia-leigh ruhlin,0
radegundis verlotte,0
jerret rhoden,0
"midsouth marketing group, inc.",1
cafésanssucre,1
kynsli cravens,0
b employer identification number,2
wilbys chartered surveyors,1
golf exchange,1
arnaldo caprai,1
sheelu hamner,0
mellicent chenowith,0
tirana international film festival,1
11 nonqualified plans,2
feedpath,1
e employee's first name and initial last name,2
icopal synthetic membranes   			     (europa’s toonaangevende producent van  producten voor de,1
nijeria greenway,0
kishmat heidt,0
federal income tax withheld,2
employee plan sick pay,2
nv 189-13-097 60958.01 6049.06 129341 . 65 11756. 61 anderson plains,2
tyelor shangraw,0
advance eic payment,2
14 other (see enclosed notice to employee) 12c,2
"gmd automobile & equipment ltd lagos, nigeria",1
jaslin radhadalal,0
3 statutor retirement third-party,2
e employee's first name and initial last name,2
kenmore centenary rugby club ltd.,1
liduvina bedillion,0
kolin canney,0
rebstock kosack,0
2735 derek mountain,2
key realty st james llc,1
al 781-75-590 100487.17 6622.2,2
buddybrains,1
arius solutions limited,1
social security wages,2
form w-2 statement,2
medicare wages and tips,2
alizey debenedictis,0
tyshai brackens,0
katsuji bilis,0
medicare tax withheld,2
social security wages,2
dennis eresh personal training,1
11 nonqualified plans,2
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
b employer identification number,2
forcefox technologies private limited,1
amealia baumgarner,0
zeven jadlowiec,0
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
electrocore medical,1
fresh heart limited,1
10 dependent care benefit,2
3 statutory retirement third-party 12b,2
gko/logpartners,1
visit the irs website,2
rogersstad mt 67532-6508,2
medicare wages and tips,2
auditorium-orchestre national de lyon,1
d control numbe,2
prestige car concept,1
panya kauk,0
king harmsworth,1
ffcv,1
jeryl dalio,0
lovitto bowring,0
hj development co,1
catiria tailor,0
data64 techno solutions private limited,1
elco management,1
offside  travel,1
joslet bantay,0
alfie- ellifritt,0
jameeka pelicieux,0
jossilyn niblack,0
ma 706-76-211 77158.94 3862.11 201524 . 01 26574. 21 bates unions,2
advance eic payment,2
r-consulting sas,1
lashema tammanne,0
or 405-68-911 34413.11 1480. 47 62053.06 11670. 48 ernest street,2
hertie deutsche kaufhaus ag ( hdk ag),1
scheinfeld center for entrepreneurship & innovation,1
world rugby group,1
flip media,1
lacey chiropractic center inc,1
dekeyzer donlin,0
kentreal fahl,0
2engauge,1
d control number,2
launch ventures,1
hadassah jasmin,0
the b lifestyle,1
shigeko beakley,0
12a see instructions for box 12,2
8 allocated tips,2
"modx, llc",1
"safe, accurate, se ~ file",2
intelek recruitment specialist,1
lowel kirkwood,0
this information is being furnished to the internal revenue service.,2
union hospital of cecil county,1
innovamedix,1
teniola moninger,0
xpi services,1
rowes precision products limited,1
maxamillion mauceri,0
kalidasa parrinello,0
autodriver,1
advance eic payment,2
the club at pointe west,1
eashan sylva,0
trustees unlimited,1
visit the irs website,2
accelerate credit repair,1
medicare tax withheld,2
elan touristik gmbh,1
this information is being furnished to the internal revenue service.,2
"hunnex and shoemaker, inc.",1
layali tant,0
audubon water co,1
reissued employee's social security number,2
bigbee monske,0
goldcrest books,1
"allinpay financial services co., ltd.",1
asgs security services limited,1
leylan-andrew kluttz,0
gwern wier,0
sakariye glucksman,0
anna-mai scialpi,0
social security tips,2
spark - the branding shop,1
el compadre,1
cecilia poller,0
m'kyah marke,0
eystein stakley,0
tectroni soluções em ti,1
greenpharma s.a.s.,1
b employer identification number,2
naiovy ennels,0
(see enclosed notice to employee.),2
briley aldajuste,0
royalle jackowski,0
work4u,1
southcote proactive healthcare,1
quiv exchange llc,1
de 727-75-660 36700. 64 2731.17 70059. 6,2
federal income tax withheld,2
tiffy finnefrock,0
geiq les entreprises porteuses d'emploi,1
north arthurfort ga 69861-1307,2
endy goree,0
fermon olwin,0
dashun logoleo,0
sterling advisory inc,1
port kristi wa 07476-6139,2
cambridge international education centre limited,1
palmera krassow,0
gue lozzi,0
advance eic payment,2
dillon family medicine,1
burgot epsia bv,1
vista inmobiliaria,1
12a see instructions for box 12,2
makinlie paradowski,0
386 zoe extension suite 409,2
minooka subaru,1
north melissa ma 46360-6142,2
this information is being furnished to the internal revenue service. if you are required,2
south ryanborough ut 31008-9807,2
cut here. keep lower portion for your records.,2
sanford pediatrics,1
applelec,1
medicare tax withheld,2
dependent care benefits,2
jozefína vandergraph,0
1001maquettes,1
pwny,1
3 statutory retirement third-party 12b,2
anglene sarda,0
maylani carlington,0
shanira strathmann,0
wage and tax,2
employee plan sick pay,2
ameara borglum,0
aashia wixson,0
sanaia demarini,0
kamonte mckirgan,0
adelaide hills firewatch,1
fadzai bisset,0
cotenia winkelbauer,0
dtperfect,1
frouwe maingrette,0
wage and tax,2
skeuomo inc.,1
social security wages,2
levenson kohlhepp,0
emplove plan sick pay,2
medicare wages and tips,2
"kintech, inc. printing, copy and direct mail",1
aeg hamburg (hamburg freezers/barclaycard arena),1
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
8 allocated tips,2
employee plan sick pay,2
úlla solak,0
e employee's first name and initial last name,2
orval demerzier,0
advance eic payment,2
d control number,2
netpartner | corporate e-learning,1
glam media japan corp.,1
kuhns viscarro,0
tres joli,1
employee plan sick pay g 914,2
geddie amaker,0
"c employer's name, address, and zip code",2
medicare tax withheld,2
iivo greno,0
rugved mcghin,0
right aligned - business design,1
lilyen hanninen,0
b employer identification number,2
condrey ehr,0
"instrumentation and control specialists, inc.",1
nv 994-80-932 51073.17 3287.71 120125.88 19426.75 michelle ville,2
14 other (see enclosed notice to employee) | 12c,2
heilwig oday,0
de nvms,1
grigg lainez,0
schraders country store,1
chemash kiesser,0
university of richmond,1
laurent design,1
a 1 global inc,1
digitrock,1
theofil chrisp,0
cezmi dugazon,0
deejay budrow,0
alpesh samway,0
d control numbe,2
domilis lasswell,0
azlee marshalek,0
ca 298-77-165 61439 .2 6319.93 130469.34 20203.81 turner ports,2
karoline løvold,1
4492 hansen prairie,2
springfield performing arts development corp.,1
barbaraville pa 39333-3827,2
nicole zaagman enterprises llc,1
loyce harter,0
"c employer's name, address, and zip code",2
x1 developments,1
starletta lisy,0
hamud afan,0
arc financial advisory uk limited,1
71 nonqualified plans,2
kirk heating,1
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc 19 local income tax 20 locality name",2
yuuko curbeam,0
redi fire prevention ltd,1
"sparta commercial services, inc.",1
form w-2 statement,2
veroslava kotyk,0
134 alexandra tunnel suite 620,2
federal income tax withheld,2
aleigha legoullon,0
quasar design inc.,1
ayotunde berdar,0
form w-2 statement,2
nationassist,1
anisley buffy,0
employer plan sick pay,2
11 nonqualified plans,2
visit the irs website,2
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
nd 416-22-343 100959. 88 5588.14 185713.52 43179.45 perry green,2
brichelle seegmiller,0
federal income tax withheld,2
the world we want 2015,1
e employee's first name and initial last name,2
social security tips,2
space produções,1
department of the treasury--internal revenue service,2
reissued employee's social security number,2
parrie boby,0
14 other (see enclosed notice to employee) |12c,2
11 nonqualified plans,2
marko heidorn,0
edisto dental assoc,1
mosleymouth mt 54590-4316,2
deivydas lindaman,0
khiana deamer,0
yggdrasil,1
elato,1
advance eic payment,2
earma ehorn,0
memeserver ltd,1
e employee's first name and initial last name,2
kylan rarogal,0
"safe, accurate, se ~ file",2
magical motion enterprises,1
0876 bell rapid apt. 648,2
dbp plastics n.v;,1
sierra club hawaii chapter,1
ihonest,1
wage and tax,2
bensonbury nj 833-10,2
fidelis investissement,1
scientifics limited,1
anicette venturini,0
shawnia buczko,0
william v walsh constr co,1
maheen gaarder,0
puerto rico department of agriculture,1
wage and tax,2
mimictec,1
amais weathereal,0
ruary hays,0
d control number,2
junior-j parbs,0
brandactivity - marketing e comunicação,1
asyl asesores,1
matsuichi asplin,0
wage and tax,2
department of the treasury--internal revenue service,2
constitution society,1
aral comoletti,0
annecia ueki,0
lexianna imbruglia,0
reissued employee's social security number,2
storm design,1
imschweiler kaptan,0
alanya niggemann,0
gerin orff,0
noriah thunberg,0
bailor comito,0
rock lilly connections,1
hfk human capital consultancy,1
ilena kavanagh,0
8 allocated tips,2
vogeley chetanram,0
social security tips,2
co 182-98-737 69573.33 5382.26 126787.29 15635.73 laura mountains,2
dailys convenience store inc,1
f employee's address and zip code,2
aridai mudsay,0
casal enterprises inc. (mcdonald's restaurants),1
f employee's address and zip code,2
disharoon mcbrayer,0
qwintin hargrett,0
eshu archibeque,0
urano pirog,0
reissued employee's social security number,2
versadrones,1
do 235-70-763 62856.05 4016 . 4,2
federal income tax withheld,2
d control number,2
billiejoe boyes,0
15 state employer's state id number,2
jerilynne corvin,0
10 dependent care benefits,2
south carlosport il 08751-754 14 other (see enclosed notice to employee) | 12c,2
north paulaville ks 93571-0880,2
tierra creative limited,1
michella sheats,0
aaa car care plus,1
clio dede,0
onno brosious,0
green action for the planet *gap*,1
mealie mcconnaha,0
form w-2 statement,2
tirra marcon,0
hi 521-83-639 91293.63 6852. 46 188172. 67 29902. 66 turner wall,2
social security tips,2
nacionalrh consultoria e gestao de pessoas ltda.,1
joandre hemon,0
kestutis edmeier,0
rvg asesorias ltda.,1
cherri dingson,0
(see enclosed notice to employee.),2
13 statutory retirement third-party 12b,2
