context,label
Matthew Guerrero,0
withheld Social security tips ,2
Cruz-Mcdonald Inc,1
"Davis, Davidson and Brown PLC",1
Jonathan Point Port Carolynside DE,2
Steven Forest Apt.  Williamsview WY,2
Form Statement se v file,2
Miles and Sons LLC,1
Ricardo Fall Apt.  Barbaraview MD,2
code  State state ID,2
Richard Estate Port Julie FL,2
"Romero, Stein and Mckee Group",1
  e firstname initial,2
number  State  State,2
  Other enclosed Notice,2
 Local tips etc ,2
Department Revenue Service Form Statement,2
Davis-English PLC,1
Houston Burgs Whitebury OH,2
Robert Benson,0
April Mall Apt.  West Andrew VT,2
care benefit   e,2
Smith Cliff Suite  Ronaldshire WA,2
James Mcdaniel,0
  Other enclosed Notice,2
Allocated tips Control number Advance,2
Felicia Crossroad Reneefurt LA,2
Elizabeth Villages Suite  Jonesfurt PA,2
Richard Extensions Gambleshire TX,2
"Rangel, Wiggins and Ortega Ltd",1
Cynthia Sexton,0
Deborah Williams,0
lower portion REISSUED social security,2
IRS Website STATEMENT OMB Use,2
state ID number  State,2
name  Nonqualified plans a,2
Corey Bridge Ashleystad NM,2
Stacey Mckinney,0
Leonard-Flores Inc,1
Revenue If required STATEMENT OMB,2
Burns-Morrison Ltd,1
Mills LLC LLC,1
Morales Via Apt.  Hillfort AR,2
security tax withheld Medicare wages,2
"Bryan, Nelson and Young Ltd",1
Newman Ltd Group,1
number  State  State,2
Teresa Juarez,0
Nicole Gonzalez,0
"Stewart, Wheeler and Mitchell Group",1
Beth Ramirez,0
Michelle Estate Hamiltonside IL,2
"Morris, Sawyer and Johnson and Sons",1
Amanda Yu,0
Patricia Centers Michaelport DC,2
"Walker, Malone and Macias Ltd",1
David Turner,0
Michael Reed,0
tax withheld c ZIP code,2
Hudson Burgs Brendaton PA,2
Joseph Spencer,0
REISSUED social security number Visit,2
Louis Payne,0
Waters Streets Suite  East Luisport TX,2
Munoz Village Suite  Parkerstad IL,2
Maria Allen,0
Dennis Turnpike North Kennethport IN,2
"Peters, Gill and Ryan Ltd",1
Brett Robinson,0
Lauren Hughes,0
"Harmon, Page and Wright Group",1
Frederick-Collier Inc,1
Wilcox and Sons and Sons,1
taxable fail report b Employer,2
Morales-Alexander PLC,1
Christopher Murphy,0
Shane Kirby,0
a See instructions box ,2
Martin and Sons Ltd,1
"Horn, Freeman and Fuentes Inc",1
Andrea Deleon,0
Ward-Hardin Ltd,1
tips Control number Advance EIC,2
Sarah Trail Apt.  New Anthonyland PA,2
enclosed Notice c d ,2
Shannon Brown,0
Garcia PLC LLC,1
Jaclyn Morris,0
Danielle Rojas,0
"Dean, Harris and Jensen Inc",1
Castillo LLC Inc,1
Sparks-Rivera Ltd,1
"Thompson, Butler and Garcia Inc",1
Veronica Points Apt.  South Daniel LA,2
Lauren Mews Port Isabella MO,2
Megan Springs Dawnborough GA,2
Sarah Perez,0
Lisa Pike South Claudiahaven MS,2
Kelly Crescent Martinmouth AZ,2
Michelle Beard,0
Walsh Lake Suite  Meganton IA,2
Dawn Inlet Suite  New Adam IL,2
Ariana Garza,0
Peterson-Webb Inc,1
Luis Club Marissatown MT,2
Maldonado Tunnel Suite  Fullershire WV,2
Berry-Anderson Ltd,1
 Wage Tax  Department,2
Nguyen-Davis LLC,1
Revenue Service Form Statement Copy,2
Sandra Spencer,0
Smith LLC Ltd,1
Jeffrey Yates,0
fail report b Employer identification,2
Haney Plains Cruzfort WA,2
Katherine Hensley,0
Daniel Bender,0
Jamie Khan,0
Ashley Ponce,0
"Smith, Coleman and Roberts LLC",1
Michael Shaw,0
Ward Inc Ltd,1
Medicare tax withheld Social security,2
Smith Group Group,1
"Barton, Graves and Kelley and Sons",1
Calvin Fork South Davidmouth ME,2
Thompson Fall West Amberfort ME,2
"Garcia, Sheppard and Boyer Group",1
Chang-Bishop and Sons,1
Anne Field Andersonton AK,2
Raymond Marquez,0
Robyn Village Suite  Cynthialand OR,2
Maria Station Apt.  Doyleborough NC,2
Medicare tax withheld Co Social,2
Bonnie Diaz,0
Other enclosed Notice D ,2
Mary Square Suite  Lake Kevin AR,2
Collins-Santana Ltd,1
Anna Alley Rodriguezland SD,2
Carla Martinez,0
Diana Meza,0
Christopher Eaton,0
Sabrina Alley Catherinefort DE,2
Rodriguez Harbor Newmanmouth NC,2
Schneider-Best Group,1
Matthew Roman,0
Filed FEDERAL Tax Return This,2
Tony Walker,0
Ramos LLC Group,1
Strickland Roads East Anthonyfort IN,2
G  f address ZIP,2
Cynthia Nunez,0
Michael Gordon,0
Joseph Lopez,0
Bobby Plaza Suite  Bobbyshire OK,2
initial Last name  Nonqualified,2
Jones Bypass Millerstad WA,2
Brian Lakes Suite  Tranville KS,2
Jeffrey Escobar,0
Anthony Summit Apt.  Goodwinville TX,2
"Simon, Stone and Morales LLC",1
John Williams,0
Wheeler Creek Suite  Herreramouth CO,2
Wage Tax  Department Revenue,2
Rebekah Mitchell,0
Baker Ford Suite  Lake Ericamouth VA,2
Website STATEMENT OMB Use nsew,2
Nancy Lewis,0
Bethany Barnes,0
Christine Knapp,0
Mark Extension Apt.  Ramirezburgh DC,2
Alexa Wade,0
Joseph Martinez,0
Peters-Grant PLC,1
Robinson Group PLC,1
Chapman Isle New Mariaborough WA,2
Vega PLC LLC,1
"Cooper, Sweeney and Martinez and Sons",1
Cook LLC and Sons,1
Dawn Robinson,0
"Smith, Bailey and Tran Ltd",1
Lisa Station East Charles VT,2
Carlos Ridges Lake Thomas TX,2
Blankenship-Nguyen PLC,1
Kim Evans,0
Susan Garza,0
Statutory Retirement b employe lan,2
Green-Bryan Ltd,1
withhel c ZIP code social,2
Kayla Johnson,0
Taylor-Johnson Group,1
Lisa Park Suite  South Jasonview NV,2
Contreras Group PLC,1
John Powell,0
Brock Group Ltd,1
Wall Inlet Murrayfort AL,2
"Wood, Lee and Spencer Inc",1
Gina Lawson,0
Marcus Roads Taylorhaven LA,2
code  State state ID,2
Chad Rubio,0
Richard Park Apt.  Lambtown HI,2
income tax  Locality name,2
Perry Inc PLC,1
Sergio Wright,0
ID number  State wages,2
REISSUED social security number This,2
Hansen Rest Apt.  North Shawn SD,2
Brandon Island Apt.  Matthewfurt VA,2
"Garcia, Campbell and Wheeler Ltd",1
Raymond Ray,0
"Johnson, Garcia and Allen PLC",1
Stephens Group Group,1
Laura Carlson,0
"Salazar, Shelton and Jones LLC",1
c ZIP code Social security,2
box   H ,2
number Visit IRS Website STATEMENT,2
Joshua Drive Aguirreshire CA,2
Nonqualified plans a See instructions,2
Statement se file Copy C,2
Campbell Road East Matthew NM,2
Brett Steele,0
Donald Coleman,0
Olivia Brook Hamptonside NY,2
Medicare tax withheld Social security,2
d   f address,2
James Green,0
Holder LLC LLC,1
Be Filed FEDERAL Tax Return,2
Matthew Kaiser,0
file b Employer identification number,2
security tax withheld  Medicare,2
Bauer-Singh Inc,1
Stevenson-Moran LLC,1
Steven Stravenue West Meganfort IN,2
Tim Dennis,0
"Nguyen, Curtis and Mccall Group",1
Lastname  Nonqualified plans a,2
Rodriguez Causeway Suite  New Jenniferport CT,2
Sara Springs Apt.  Larsonhaven UT,2
State income tax  Local,2
"Freeman, Patterson and Taylor LLC",1
Brendan Vaughn,0
 Local  Local income,2
Sherry Fernandez,0
Matthew Carlson,0
income tax withheld c ad,2
"Walsh, Alvarez and Carroll LLC",1
furnished Internal Revenue If required,2
Susan River Suite  Lake Debrashire NC,2
identification number compensation Federal income,2
Ashley Road Clarkebury NY,2
  Statutory Retirement b,2
b Employer identification number compensation,2
EIC payment Dependent care benefit,2
file Copy C For Use,2
Morris PLC LLC,1
Jeremy Sanchez,0
withheld Medicare wages tips Medicare,2
Cynthia Ruiz,0
"Jensen, Fernandez and Fleming Ltd",1
wages tips Medicare tax withheld,2
Richard Ross,0
Hess Manors Suite  East Kimberlyport ID,2
Jessica Williams,0
Hall Group and Sons,1
report b Employer identification number,2
White Lodge West Steven TN,2
wages tips etc  Local,2
Scott Fork Nicoleport TN,2
tips Medicare tax withheld Social,2
Alejandro Singleton,0
Wright Trail Lake Michaelfort TX,2
Statement Copy Be Filed FEDERAL,2
Kennedy-Reed LLC,1
James Tucker,0
"Ward, Mcbride and Page and Sons",1
Visit IRS Website STATEMENT OMB,2
Patterson PLC Ltd,1
Martin Vista Apt.  West Brent TX,2
Robinson Island Travisshire MT,2
Timothy Morgan,0
Smith Ltd and Sons,1
Hall Well South Sharon VA,2
Smith Cliffs South Williamchester ID,2
 Other enclosed Notice c,2
Combs-Smith Ltd,1
Bailey Knoll Port Jessicaville TX,2
Suzanne Lozano,0
Morrison-Trevino LLC,1
G  d H ,2
Gonzalez-Martinez Ltd,1
Eric Estates Apt.  Pacefurt SC,2
"Gordon, Meyers and Donaldson PLC",1
Bell Parkways West John KS,2
Choi LLC and Sons,1
Leon Cross,0
H   State state,2
withheld Medicare wages tips Medicare,2
Tammy Campos,0
Natalie Phillips,0
See instructions forbox  ,2
Federal income tax withheld c,2
Jeremy Dam Apt.  Lake Michaelland DC,2
Matthew Walks Dennistown DE,2
Serrano LLC Inc,1
Harry Fork Suite  South Olivia NV,2
Mary Knox,0
Evans Ltd PLC,1
Jenny Harris,0
Cory Keys West Michaelburgh AL,2
Maddox Group PLC,1
Ashley Groves Christianchester GA,2
withheld  Medicare wages tips,2
Ramos LLC Group,1
Laura Light South Karen NY,2
Nicholas Barry,0
Danielle Alexander,0
Brittany Moreno,0
Jose Roads South William MN,2
Courtney Christian,0
Internal Revenue If required file,2
State state ID number ,2
tips  State income tax,2
Jefferson-Perkins and Sons,1
Flores Keys Suite  East Sharon MS,2
Oscar Rodriguez,0
Martinez Ports Apt.  West Jonathanside NH,2
Munoz-Mack LLC,1
Miller PLC Ltd,1
Craig Davis,0
security number This information furnished,2
Jasmine Cabrera,0
Virginia Wyatt,0
Linda Knolls Apt.  Lake Danielport CO,2
Frank LLC PLC,1
code Social security wages Social,2
Smith Crescent Suite  Ellischester NE,2
Martin and Sons LLC,1
Rollins-Brooks LLC,1
Carla Doyle,0
Amanda Key Apt.  Lake Sarahchester WA,2
security tips Allocated tips Control,2
tax withheld c ZIP code,2
Mercedes Orchard Apt.  Ryantown HI,2
Gonzalez Courts Suite  Johnsonport OK,2
Norris Views Apt.  Lake Barbarachester MD,2
Jennifer Hill,0
Thomas Hernandez,0
Matthew Gomez,0
Peterson Falls Jacquelineshire WY,2
Miller Route Apt.  New Aarontown GA,2
Copy C For Use enclosed,2
income tax  Local wages,2
file tax negligence penalty sanction,2
Brian Montgomery,0
number compensation Federal income tax,2
Jennifer Weber,0
"Fisher, Hooper and Torres Ltd",1
Zamora Rest South Brittanytown ND,2
Harrington-Cook Ltd,1
 Other enclosed Notice c,2
state ID number  State,2
Hill-Sharp and Sons,1
Other enclosed Notice c ,2
 State state ID number,2
Robert Richardson,0
X X x H ,2
Keep lower portion REISSUED social,2
income tax  Local wages,2
Traci Spring Suite  Samanthaview ME,2
Sean Pine Rebeccaville MO,2
Nathan Robinson,0
Cassandra Gonzalez,0
Miller Rue Suite  West Stanley IA,2
Joshua Miller,0
Copy C For Use enclosed,2
"Wiley, Richardson and Fuentes Ltd",1
code G   State,2
"Cook, Gaines and Silva and Sons",1
Heather Vincent,0
Vazquez LLC Inc,1
George Ville New James WA,2
Davis Ports Suite  Bellton MI,2
Mejia Ltd LLC,1
Selena Fords Apt.  North Nicholas DE,2
Rebecca Foley,0
Kelly Jackson,0
Rogers Dale Lake Alexander ND,2
Charles Collins,0
Campbell Park South Ericaview OK,2
Armstrong-Ford Group,1
William Squares Port Brian MD,2
Ryan Smith,0
See instructions box  ,2
Lauren Walker,0
Mccarthy-Macias LLC,1
"Jackson, King and Peters Ltd",1
"Bradley, Rodriguez and Shannon Group",1
Crawford Knolls Suite  North Debbie OR,2
Smith LLC Group,1
Elizabeth Throughway Apt.  South Kennethport LA,2
Jonathan Coleman,0
OMB Use nsew file b,2
Sanders Group Inc,1
Kristen Rojas,0
employee plan sickpay E ,2
Roman Vista East Bruceport NC,2
Joseph Brooks,0
James Mann,0
Rachel Loaf Apt.  Lake Patricialand RI,2
Mcdonald Dam Carrollton ID,2
Hernandez-Ferrell Ltd,1
Hudson Ltd and Sons,1
Smith Fort Suite  South James DE,2
IRS Website STATEMENT OMB Use,2
Employer identification number compensation Federal,2
Richard Rodriguez,0
Lewis-Phillips Inc,1
Jennifer Woods,0
Revenue If required file tax,2
number compensation Federal income tax,2
Matthew Morgan,0
Steven Phillips,0
Lozano Brook Cathystad MD,2
Angela Maxwell,0
Lynch-Obrien LLC,1
Mitchell Dale Suite  Thomasside WI,2
income taxable fail report b,2
Ellis PLC PLC,1
Joseph Porter,0
Liu-Sanchez LLC,1
Stevens-Prince Group,1
 Department Revenue Service Form,2
Kathryn Hill,0
Angela Fork Gonzalezview CT,2
Miller Drive Suite  Mooreburgh NH,2
Revenue If required file tax,2
Brian Mountain Apt.  Port Tony NC,2
Johnson Cove New Codyview ND,2
Boone Mountain Port Crystal MT,2
"Garcia, Spencer and Henderson Group",1
Department Revenue Service Form Statement,2
withheld Medicare wages tips Medicare,2
STATEMENT OMB income taxable fail,2
John Well Kellyfort PA,2
Ashley Extension Lake Dianeland IN,2
Matthew Boyer,0
enclosed Notice c H ,2
employee plan sickpay X ,2
Website STATEMENT OMB Use nsew,2
Fisher Lock Leahbury CA,2
Davidson Plains Apt.  Sanchezstad OR,2
Locality name Wage Tax ,2
address ZIP code  ,2
"Thompson, Wiggins and Becker Ltd",1
Michael Way North Mariechester RI,2
Jeffrey Lakes Apt.  New Shane SD,2
Robert Meyer,0
Tanya Adams,0
Daniel Estate Apt.  West Williamville MS,2
Hall LLC LLC,1
Joseph Phillips,0
Martin Ltd Inc,1
Valenzuela Group and Sons,1
Joseph Harbor Suite  Port Kathleenview WV,2
Michael Hughes,0
Hall Ltd Group,1
sickpay X X  ,2
Ortega Falls Suite  Codychester KY,2
Michael Duran,0
  Statutor Retirement b,2
Mendez Mission Apt.  New Erichaven OK,2
STATEMENT OMB file tax negligence,2
Adrian Fall Suite  South Ricky MI,2
Munoz Common Suite  Jessicashire VA,2
Allen LLC Inc,1
Green Estates Apt.  East Julia KS,2
Taylor Branch Suite  West Thomasbury AR,2
Thomas Greens Suite  Berryville VT,2
Timothy Huber,0
Diana Lodge Suite  Rubiobury KY,2
Kevin Ridge Lake Danielborough AK,2
forbox   H ,2
Kline Lock Apt.  West Joeland SD,2
Matthew Lucero,0
Allen Spurs Apt.  Alanchester WY,2
Peter West,0
Kimberly Taylor,0
Schaefer Group Ltd,1
David Kelly,0
Benjamin Place Port Williammouth NV,2
Sloan Junction Suite  Perezfurt AR,2
Hogan Trail Lake Natalie PA,2
Ernest Mack,0
Mark Parkway Chavezton KS,2
name  Nonqualified plans a,2
Greg Lucas,0
number Visit IRS Website STATEMENT,2
This information furnished Internal Revenue,2
 Local wages tips ,2
Tracie Porter,0
Simpson-Collins LLC,1
income taxable fail report b,2
Be Filed FEDERAL Tax Return,2
Richards Islands Suite  East Jeffrey IN,2
Rose Club Suite  South Patrick MS,2
Eric Wright,0
Kevin Flat Apt.  Toddtown WA,2
Goodwin Ridges Suite  Juanview KY,2
Maria Canyon South Kimberlyside NY,2
Timothy Extensions West Dustinmouth SC,2
Webb Ltd and Sons,1
Cynthia Frazier,0
Thompson Inc Inc,1
   Statutory Retirement,2
name  Nonqualified plans a,2
Courtney Martinez,0
"Howell, Scott and Cox Ltd",1
Baxter Canyon Apt.  North Kellytown FL,2
Jennifer Glens Christopherburgh ME,2
Tyler Nichols,0
Cooper Brook Suite  Dawnton IA,2
Khan-Burns Ltd,1
Daniel Ford Suite  New Jill ND,2
Andrea Ewing,0
Jerome Wilkins,0
Martin Lewis,0
Matthew Johnston,0
Gregory Freeway Lindaview IN,2
Cantu Ways Macdonaldborough NC,2
Stefanie Thomas,0
Miller Group and Sons,1
    Statutory,2
initial Lastname  Nonqualified plans,2
Rocha-Jackson Inc,1
"Williams, Hubbard and Parks LLC",1
Schmidt PLC PLC,1
"Johnson, Rodriguez and Chan LLC",1
Fitzgerald-Jones Ltd,1
Wright Underpass Apt.  Hamptonshire OK,2
income tax  Locality name,2
Statutory Retirement b employee plan,2
Miller LLC LLC,1
Heather Expressway Fergusonshire MI,2
Wage Tax  Department Revenue,2
Duncan Mews North Deborahberg ID,2
White Flat Kevinville WA,2
Melissa Carroll,0
REISSUED social security number Visit,2
tips  State income tax,2
Alexis Baker,0
tips  Allocated tips Control,2
Use b Employer identification number,2
Jamie Henson,0
address ZIP code  State,2
Floyd Group LLC,1
"Mills, Conway and Howell Group",1
"Thomas, Lee and Martin PLC",1
Carlson Group Group,1
Dennis Taylor,0
Young Ltd LLC,1
"Bray, Thomas and Dennis and Sons",1
address ZIP code  State,2
Robert Court Suite  Jaredmouth IN,2
"Burton, Peters and Mitchell Group",1
Ronald Port Apt.  Teresastad MO,2
Anna Landing Terrellstad UT,2
Internal Revenue If required file,2
John Jenkins,0
Dependent care benefits  ,2
STATEMENT OMB Use asev file,2
James Davila,0
"Anderson, Sutton and Moses Inc",1
"Sanchez, Smith and Blake Inc",1
Nguyen-Lee Group,1
Lane-Marks Inc,1
Shelby Knoll Suite  Ronaldside CO,2
Derrick Jimenez,0
Davis Brooks Suite  North Michael DE,2
Floyd-Soto PLC,1
Courtney Ranch Charlesfurt NH,2
Jaime Washington,0
Randy Lewis,0
Turner Ville West Mercedes WV,2
instructions forbox   G,2
  e firstname initial,2
Baldwin Viaduct South Brandon OK,2
income tax  Local ,2
Emily Simpson,0
John Osborne,0
Barnett-Walls PLC,1
tips etc  Local income,2
income tax withheld c ZIP,2
Sharp-Patel Group,1
"Wong, Schmidt and Chandler Inc",1
Fowler and Sons LLC,1
name  Nonqualified plans a,2
Earl Wolf,0
Clements Ways Apt.  Lake Heather NC,2
Yang Inc Group,1
Troy Cruz,0
English-Curtis Inc,1
employe plan sick pay ,2
Joseph Silva,0
withheld c ZIP code Social,2
Justin Heights Apt.  Tammyland ND,2
code  State state ID,2
John Divide Suite  Port Jose DE,2
State income tax  Local,2
Benjamin Warren,0
"Butler, Carson and Cox Group",1
 State state ID number,2
State income tax  Local,2
Mack Cape Pattontown WA,2
Local income tax  Locality,2
Ramirez-Moon Group,1
Roberts LLC PLC,1
Holly Acosta,0
Travis Banks,0
Stanton Wall West Michelleberg IA,2
Vanessa Kirk,0
Carson-Pearson LLC,1
Jason Patterson,0
 Locality name Wage Tax,2
Gould Inc Group,1
Collins Highway Apt.  Leachbury IA,2
"Green, Gentry and Strickland Ltd",1
Timothy Johnson,0
Yolanda Place Suite  Lake Christinafort OR,2
Nicole Molina,0
"Tyler, Fritz and Shaw PLC",1
Michelle Cape East Josephport AR,2
Harris-Trevino LLC,1
withheld c ZIP code Social,2
Turner and Sons and Sons,1
Teresa Route Suite  New Bryan HI,2
Kathleen Wallace,0
income tax  Local ,2
Gary Bennett,0
Jacob Thomas,0
 State income tax ,2
Bell Light Lake Morganfurt IA,2
Steve Armstrong,0
Social security tips Allocated tips,2
Michelle Carroll,0
Mendoza Inc and Sons,1
Cordova LLC Inc,1
Jessica Gardens Suite  South Andrea AK,2
tips Medicare tax withheld Social,2
Clark Pass Collinsville MI,2
Alexander Group Group,1
Zimmerman LLC Group,1
Edwards Ltd Group,1
Retirement b employee plan sickpay,2
Elizabeth Marshall,0
income tax  Locality name,2
wages tips Medicare tax withheld,2
Shirley Harris,0
Mcgrath Run Bradfordmouth OR,2
Mackenzie Carney,0
Norris-Watson and Sons,1
Victoria Morales,0
d E  f address,2
Mitchell View Robertbury VA,2
negligence penalty sanction may imposed,2
file tax negligence penalty sanction,2
Horn Springs Apt.  Robbinsmouth CT,2
Miranda Cliffs North Robert ND,2
State income tax  Local,2
Nguyen Ridges Suite  South Toddchester CA,2
Douglas Davis,0
Rogers Extension Port Amyborough MT,2
Justin Passage Johnstonside WA,2
Carl Lakes Suite  Antonioborough GA,2
Michael Castaneda,0
Michael Lodge North Crystalhaven FL,2
Danny Vang,0
tax negligence penalty sanction may,2
Jason Phelps,0
George Knolls Suite  Olsenton ND,2
"Cherry, Jones and Rivera Inc",1
tips Medicare tax withheld Social,2
income tax  Locality name,2
David Hill,0
Darius Moore,0
Fitzgerald Motorway Suite  Lake Michellefort KS,2
"Thompson, Richards and Park and Sons",1
Todd Expressway Apt.  New Shane OK,2
employee plan sickpay X ,2
code  State state ID,2
Jessica Collins,0
number compensation Federal income tax,2
Joseph Adams,0
employee plan sickpay  ,2
Richard Johnson,0
"Pratt, Ward and Smith Inc",1
State  State income tax,2
tax  Locality name ,2
Young Burg Apt.  New Mark SC,2
name  Nonqualified plans a,2
Kathryn Miller,0
"Richardson, Torres and Brown LLC",1
Wagner-Green Group,1
Revenue Service Form Statement Copy,2
"Leon, Edwards and Chen Ltd",1
Julie Hill,0
Huynh PLC Group,1
 State income tax ,2
Roy Ltd and Sons,1
Simmons-Sanchez LLC,1
number compensation Federal income tax,2
Be Filed FEDERAL Tax Return,2
Alexander Curve Apt.  New Catherinebury WI,2
Ashley Wood,0
Hughes Drive New Teresaberg KS,2
Elizabeth Turnpike North Michellemouth IN,2
"Campbell, Singh and Diaz and Sons",1
Foster LLC Ltd,1
Robert Dale Apt.  Barnesberg MO,2
Gray Prairie Suite  South Loganmouth MD,2
Day and Sons Group,1
Clayton Inc Inc,1
Robin Rowland,0
Carla Pine Josephtown NE,2
Nelson-Mcmahon Group,1
Gregory Sanchez,0
This information furnished Internal Revenue,2
"Schmidt, Dorsey and Miles Inc",1
Jessica Gates,0
Marc Walker,0
Jose Loaf Apt.  Davilabury MA,2
"Graham, Eaton and Johnson PLC",1
    Statutory,2
Cameron Barnes,0
"Robertson, Prince and Everett PLC",1
Nicole Wright,0
Timothy Camp Lindahaven SD,2
Ryan French,0
Julie Radial Port Richardshire NJ,2
H  f address ZIP,2
Laurie Isle Omarchester LA,2
Joshua Cohen,0
Singh-Cruz Group,1
"Donovan, Ortega and Bell Ltd",1
b Employer identification number compensation,2
tips Medicare tax withheld Social,2
Melissa Crossing Williamsborough IN,2
Deleon-Davis LLC,1
Adrian Martin,0
Filed FEDERAL Tax Return This,2
State income tax  Local,2
tax withheld Medicare wages tips,2
Use Rse v file b,2
Revenue If required file tax,2
Sarah Brandt,0
Christopher Ramos,0
Turner Well Suite  Singhshire UT,2
Federal income tax withheld c,2
Oneill Estates West Timothytown NM,2
Social security wages Social security,2
Williams-Chang Inc,1
"Thomas, Leonard and Woodard Ltd",1
Melanie Lopez,0
 Locality name Wage Tax,2
Lauren Randolph,0
Erik Fork Ericaside WA,2
"Nolan, Webster and Carroll Ltd",1
furnished Internal Revenue If required,2
Munoz Gardens Russellland SD,2
Cain Square Bakerport WA,2
tips Medicare tax withheld Social,2
Dawn Wall Apt.  Sharonbury GA,2
Nelson Ltd LLC,1
 Medicare tax withheld Social,2
Matthew Islands Apt.  Mayside ND,2
Perez Group LLC,1
REISSUED social security number This,2
Cook Green North Brian GA,2
"Jones, Dominguez and Williams and Sons",1
Keep lower portion REISSUED social,2
Garcia Shoals Suite  Brownstad ME,2
"Mata, Rios and Miller Group",1
Karen Simmons,0
Carmen Le,0
Trevor Cape West Lorraine DE,2
Abigail Wagner,0
STATEMENT OMB income taxable fail,2
John Barnes,0
Stokes-Whitney Inc,1
Timothy Inlet Suite  Cruzborough NH,2
Adams-Contreras Group,1
Matthew Lewis,0
"Salinas, Edwards and Hanna Ltd",1
care benefit   e,2
number  State  State,2
Tammy Dale Brandonshire OH,2
Aguilar-Watson Group,1
 State income tax ,2
Mark Field Apt.  West Darlene NJ,2
Mitchell Cannon,0
tax  Local wages tips,2
Beth Pines Apt.  Barbaraville PA,2
 State state ID number,2
Ferguson-Nixon LLC,1
Elliott and Sons and Sons,1
code E   State,2
Drew Jones,0
Kim Robinson,0
Corey Fox,0
Kendra Loaf Suite  Port Saratown AZ,2
b Employer identification number compensation,2
Hernandez Ltd PLC,1
Michael Point Lake Andrew AK,2
Vaughan-Olsen Group,1
Rodriguez Point Apt.  Lake Caitlinchester NH,2
Matthew Expressway East Micheleview ND,2
Campbell-Harvey Inc,1
Gary Islands Apt.  Sandraport UT,2
Fisher-Nichols LLC,1
benefits   e firstname,2
"Parker, Munoz and Andrews and Sons",1
Campbell Tunnel New Hollytown TN,2
tax negligence penalty sanction may,2
Ronnie Mason,0
Jennifer Island Timside NC,2
Davis-Rogers Inc,1
David Cook,0
Shawn Sosa,0
number This information furnished Internal,2
Daniel Burg West William UT,2
Scott Group Inc,1
Laura Moreno,0
Alexander Inc LLC,1
 Local wages tips ,2
Andrea Johnson,0
e firstname initial Lastname ,2
Margaret Square Apt.  Baileyport ND,2
Henderson Fork South Jonathan OK,2
"Castro, Sanders and Bryant and Sons",1
OMB No income taxable fail,2
Chen Manors Markshire AL,2
  e first nameand,2
John Clayton,0
"Hall, Mills and Jones Group",1
Allison Inc and Sons,1
Craig Hills North Andrew OH,2
c ZIP code Social security,2
Juan Blackwell,0
Traci Oval Suite  South Stephaniebury LA,2
Matthew Webb,0
If required file tax negligence,2
Jean Sims,0
"Bailey, Crawford and Taylor Ltd",1
James Rodriguez,0
Hammond-Alexander PLC,1
Michael Grant,0
Norman-Hall and Sons,1
Louis Adams,0
Olsen Group and Sons,1
Nicholas Tunnel Roytown NV,2
Beltran-Rodriguez Inc,1
Tax Return This information furnished,2
ZIP code  State state,2
Nicole Moyer,0
Oliver-Peterson Ltd,1
Derek Path Suite  Morsebury NY,2
sickpay X x H ,2
John Harris,0
Christopher Fort Apt.  Pettyville NC,2
Leblanc Ltd LLC,1
Cochran Pike Apt.  South Timothy UT,2
income tax  Locality name,2
file b Employer identification number,2
Daniel Smith,0
John Hernandez,0
Dawn Well Aaronborough CA,2
Brian Alvarado,0
instructions box   P,2
Montes Group LLC,1
Townsend Shores Apt.  Romanside TN,2
Cindy Thomas,0
Melanie Hardin,0
Paul Mountain Lake Barryton WY,2
Kimberly Levy,0
Employer identification number compensation Federal,2
Jones-Lindsey Group,1
 Statutory Retirement b employer,2
Jacob Circles South Susan TX,2
state ID number  State,2
Melissa Powell,0
Moody-Hill PLC,1
Veronica Young,0
"Ramos, Powers and Newman PLC",1
Brett Overpass Bassland OK,2
withheld c ZIP code Social,2
Joseph Ramp Apt.  Port Margaretland SD,2
firstname initial Lastname  Nonqualified,2
Thompson Flats Lake Lorifurt WI,2
Coleman-Shepherd and Sons,1
Visit IRS Website STATEMENT OMB,2
Andrew Harbor Suite  Wrightland LA,2
"Tran, Huff and Gilbert Inc",1
OMB Use nsew file b,2
Retirement b employe plan sickpay,2
nsew file b Employer identification,2
   Statutory Retirement,2
Shaffer-Hale Inc,1
Kristen Way South Mollymouth LA,2
Dennis Group LLC,1
 Locality name Wage Tax,2
Myers PLC and Sons,1
Colon Roads Suite  West Alexandrafurt WV,2
Notice c P  d,2
Rebecca Spring Christyland IN,2
Lopez PLC PLC,1
wages tips  State income,2
No income taxable fail report,2
Patton-Thomas Group,1
Walker Ltd and Sons,1
Carol Woods,0
tips Control number Advance EIC,2
Jennifer Morgan,0
Alisha Fork Apt.  North Dannyshire MS,2
state ID number  State,2
Leslie Long,0
Roman Canyon Martinezstad FL,2
tips etc  Local income,2
Daniel Prince,0
Megan Smith,0
Rodriguez Brooks Apt.  South Desireeview TN,2
Employer identification number compensation Federal,2
Freeman Coves Apt.  Robertburgh MA,2
Philip Fall Port Chelseaburgh MT,2
Elizabeth Gordon,0
withheld c ZIP code Social,2
Stephanie Robinson,0
Jason Dudley,0
"Miller, Perez and Byrd and Sons",1
Webb-Davis PLC,1
 Department Revenue Service Form,2
Timothy Rapid Apt.  Cynthiafort IA,2
Anna Green,0
"Glover, Williams and Sparks PLC",1
James Johnson,0
Dunn Overpass Apt.  Cameronmouth DE,2
