context,label
reissued a employee's social security number,2
cathay mostiller,0
tashona tupa,0
aiyana arvidson,0
vashtee tatum,0
department of the treasury--internal revenue service,2
reissued employee's social security number,2
phoebe-lee fuson,0
fitbe,1
"foshan xinzhongwei economic & trade co., ltd.",1
emerich timmins,0
"wages, tips, other compensation",2
itm poland,1
voila la familia,1
highland lakes spca,1
"safe, accurate, se file",2
wiser wellness,1
era herman group - noco - fort collins,1
copy b--to be filed with employee's federal tax return,2
62665 mendoza gardens suite 352,2
form w-2 statement,2
employee lan sick pay,2
advance eic payment,2
josbanne kogen,0
elvida wensky,0
terno scorrevoli s.p.a.,1
ariaana mace,0
bethene beggs,0
mark johnson photography inc,1
zariha andert,0
wage and tax,2
timofey bowers,0
tlingit and haida regional housing authority,1
f employee's address and zip code,2
t l williams academy of dance,1
draelyn peralta-melgarejo,0
"craddock commercial real estate, llc",1
quatesha quijije,0
"wages, tips, other compensation",2
osarugue daigre,0
"dynamic structures & materials, llc",1
monasha renard,0
yestin reigleman,0
olexa ashwood,0
zayda appeling,0
3plogistiikka,1
employe plan sick pay d 419,2
lallie blakesley,0
dheeraj gentry,0
wensman seed company,1
cubie inc.,1
joyell behrenwald,0
mccloud losacco,0
10 dependent care benefit,2
covington county hospital,1
jarvis teasley,0
naoise klorik,0
grand media. llc,1
brynleigh pacelli,0
vaila nazar,0
ordena,1
academy of management studies (ams mba college),1
advance eic payment,2
justhin eroman,0
alabamaintel,1
maynes bouchey,0
"double d sales company, inc.",1
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
p.u.e. pty ltd,1
advance eic payment,2
employee plan sick pay,2
xl international,1
58092 richard square apt. 479,2
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc 19 local income tax 20 locality name",2
white station church of christ,1
guckenberger buff,0
"w. marc gilfillan, cpa",1
chanport wv 60797-4114,2
d control number,2
ahb moda,1
cut here. keep lower portion for your records.,2
69772 daniels park,2
shalette beehler,0
ms . ashley,2
salamalek buffet,1
right pointe llc,1
georgeen venhorst,0
department of the treasury--internal revenue service,2
this information is being furnished to the internal revenue service. if you are required,2
reissued a employee's social security number,2
liebman redus,0
frolander doan,0
durra institute of languages,1
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
allthingscool.tv,1
fulcrumweb,1
markos laughton,0
east james nh 43498-1055,2
bagoda steel project,1
excalibur title & escrow llc,1
squishy,1
melimeli media,1
medicare wages and tips,2
adiley bandzul,0
tinotenda kryzak,0
maysel mclendon,0
oretta dume,0
the reputations agency,1
social security tax withheld,2
"wages, tips, other compensation",2
department of the treasury--internal revenue service,2
reiche laplante,0
hanseo university,1
lemoi uzzo,0
stephens taurisano,0
12a see instructions for box 12,2
emiliyana dorey,0
fredrikk rossbach,0
(see enclosed notice to employee.),2
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
12a see instructions for box 12,2
heekin saltus,0
aracruz celulose,1
mossmouth ca 98222-2989,2
jacob-dean breutzman,0
sportcareers,1
neelachal revette,0
social security tips,2
intrigue entertainment,1
502 amy islands,2
"safe, accurate, se ~ file",2
employe lan sick pay,2
anntonette wolery,0
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
"safe, accurate, se file",2
lajune pennello,0
gerlene razim,0
federal income tax withheld,2
caidee nishimoto,0
d control number,2
3 statutor retirement third-party 12b,2
arkangel beerling,0
darcie-mai darsch,0
rock interview,1
cycling without age,1
vidiness,1
"wages, tips, other compensation",2
diether macugay,0
"c employer's name, address, and zip code",2
henden blust,0
13 statutory retirement third-party 12b,2
mellisha gromoll,0
novacciai spa,1
covent garden laminates limited,1
metrocon expo & conference,1
huntlee kieke,0
metaphase marketing,1
12a see instructions for box 12,2
form w-2 statement,2
gfz services gmbh,1
nexttech solutions,1
social security tips,2
10 dependent care benefits,2
trone advertising,1
beckmouth nc 97577-1434,2
adventist health system,1
10 dependent care benefits,2
clabe reges,0
kirk process solutions ltd,1
newspirit,1
jovina stemmer,0
pontyclun funeral services ltd.,1
camilla-belle crockette,0
engelina strotz,0
east cheryl az 02262-4585,2
visit the irs website,2
the plassey leisure park limited,1
"actio asesores, s.c.",1
8 allocated tips,2
bonadonna media,1
f employee's address and zip code,2
id 160-50-651 29999.87 2334 . 9,2
viljem ihle,0
endiah raven,0
"neumann, spol. s r.o.",1
student lifestart,1
kurpfalz internat,1
roger motors - india,1
gosensit,1
668 joel via,2
aþena gladysiewski,0
cindelyn dipirro,0
department of the treasury--internal revenue service,2
employee plan sick pay,2
form w-2 statement,2
164012.53 38201.97 williams haven,2
underpin,1
ruleof3,1
3215 johnson gateway apt. 592,2
kozy rest kampground,1
ananya enterprises,1
overlay gaming corporation,1
social security wages,2
innovative living group,1
zte (australia) pty ltd,1
this information is being furnished to the internal revenue service. if you are required,2
gries deco company gmbh,1
160500 . 64,2
mayim vanzant,0
annamarie hardigan,0
alberta craft beer & spirits distributors,1
orestis minogue,0
haiyan ulbricht,0
copy b--to be filed with employee's federal tax return,2
tailor medical corporation,1
wage and tax,2
"16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
newcomb land surveyors,1
jamarus sinotte,0
west midlands 4x4 response,1
wage and tax,2
western fried chicken,1
reliford mehserle,0
12a see instructions for box 12,2
rmt inc.,1
milene lieblong,0
12a see instructions for box 12,2
koninklijke (royal) utermöhlen n.v.,1
rajuan cacciatori,0
gavon hobgood,0
la 821-05-942 95440 . 62 6137.51 249525 . 98 37283.82 teresa inlet,2
wage and tax,2
"parker physical therapy, inc.",1
keris postell,0
horizon transportation service,1
pottstown la 07557-2154,2
sneha enterprises,1
anjelah shiffler,0
hip hip hooray,1
mccarthy berra,0
aleila jungels,0
irelynne bargneare,0
omega medical imaging llc,1
hollywood paws,1
debuono matzinger,0
refer scientific,1
wa 990-29-591 95016.06 9669.8,2
lochlan beschorner,0
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
acil stewartiii,0
darrionna streich,0
sgro & roger attorneys at law,1
bemon engenharia e montagens ltda,1
yrania wertheimer,0
medicare tax withheld,2
pinpointvideo,1
advance eic payment,2
janyce melanson,0
12a see instructions for box 12,2
jamee,1
erian nicewonger,0
deft productions,1
copy c for employee's records.,2
"sandi kitchen and bathroom co.,ltd.",1
d control number,2
32006 mays hollow suite 687,2
sharmila dronko,0
amelia toro,1
blue pocket limited,1
shaunea landau,0
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
tsubaki benston,0
glendontodd capital llc,1
15 state employer's state id number,2
quanaisha pascucci,0
pressidium,1
the socio/log,1
sostenes czerno,0
inette paules,0
"central and southern china municipal engineering design& research institute co.,ltd.,",1
medicare wages and tips,2
primepoint,1
alanood luchsinger,0
slasto stone inc.,1
adria papir,1
"safe, accurate, se file",2
frak lesinski,0
form w-2 statement,2
jaiheem triplett,0
deitrich hallas,0
croftjr gabert,0
bac ajeataz,0
eyleen trice,0
accounting partners,1
"c employer's name, address, and zip code",2
galasso foods,1
thaís lopes conteúdo e assessoria em mídias digitais,1
kaoruko poojadevi,0
social security tips,2
renade nig ltd,1
t. rex design pte ltd,1
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc 19 local income tax 20 locality name",2
medicare wages and tips,2
gonet lamour,0
celyatis,1
xlent,1
dependent care benefits,2
rmf steel products co,1
2102 torres summit suite 953,2
licastro debrango,0
"safe, accurate, se file",2
hunan house restaurant,1
wilco rindal,0
b employer identification number,2
keating yeend,0
upminster golf club limited,1
international plant nutrition institute,1
12a see instructions for box 12,2
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
"c employer's name, address, and zip code",2
cut here. keep lower portion for your records.,2
va 648-47-274 133353.21 6571.83 297401.23 40616.24 sullivan corners,2
pippy vibha,0
federal income tax withheld,2
omsorgscompagniet,1
nadilee chalaban,0
daiwik housing pvt ltd,1
15 state employer's state id number,2
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
startup your career,1
ks 402-21-698 55869.15 2997.08 130516.27 19987.97 ford ville,2
m2m machining ltd.,1
af capital limited,1
out of the envelope,1
twenty-one oaks media,1
jaquantae commins,0
omeara blatch,0
advance eic payment,2
live with regis & kelly,1
biance patierno,0
il 233-91-771 24422.51 2635.35 37690.63 7192.76 nicolas field,2
nazeeh vollstedt,0
dormco,1
locicero beerer,0
353 sanders fork,2
aguiniga levites,0
jayniel luhring,0
scasa,1
alge mcs ltd.,1
social security wages,2
helveston kosmoski,0
one61 studio,1
shellard tiles,1
eisai emea,1
taylor-mai frease,0
federal income tax withheld,2
ro fitness,1
federal income tax withheld,2
13 statutory retirement third-party 12b,2
kooz concepts intl,1
grabr inc,1
"miracorp, inc.",1
all american wrestling supply,1
ibbine hunziker,0
oğuz akdemir hukuk bürosu,1
"importación y distribución de autolavados, slu",1
8 allocated tips,2
(see enclosed notice to employee.),2
other (see enclosed notice to employee) | 12c,2
13 statutory retirement third-party 12b,2
gainesville family institute,1
strade geltch,0
julia ebner kreativbüro,1
bamber azmoe,0
atlanta small business journal,1
rondre notik,0
mynia refazo,0
brettly guterl,0
thibodeaux sandora,0
yaya connection,1
bada bing cafe,1
bang on studio,1
14 other (see enclosed notice to employee) | 12c,2
13 statutor retirement third-party 12b,2
geek ammo pty ltd,1
zeynofilm,1
bobbin in.,1
iocus - ideia interativa,1
hollee wohlenhaus,0
"birlos internacionales, s.a. de c.v.",1
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
angeleen mchargue,0
"thynkster, inc.",1
fluks,1
pavuna radej,0
high point consulting,1
leisl auricchio,0
offshore consulting international,1
vernet peralez,0
khamyla vielle,0
b employer identification number,2
anotidashe crimin,0
global education source,1
darnay schlater,0
mijarez skweres,0
ardehs gamero,0
biosmart identidade comportamental,1
hsra,1
hard medium soft ltd,1
archivolt,1
"5 state employer's state id number 16 state wages, tips , etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
reissued a employee's social security number,2
carolina neurosurgery & spine associates,1
ehrhard wainscott,0
future net solutions,1
11 nonqualified plans,2
employee plan sick pay,2
liubomila ramvilash,0
medicare wages and tips,2
mauriceta hueitt,0
kristal mrnak,0
dufour morales-carrera,0
social security wages,2
10974 cabrera prairie suite 285,2
tamiki betters,0
willaim oda,0
social security wages,2
dakkota lokietek,0
econutrena - jaindi exports (pvt) ltd,1
arena cheese inc.,1
"c employer's name, address, and zip code",2
mattr media,1
medicare wages and tips,2
jermal bivens,0
el recreo golf club,1
quaneisha dickus,0
"starlight outreach and rescue, inc.",1
positioning universal,1
14 other (see enclosed notice to employee) | 12c 270,2
avvocatonet,1
volvi हंसाराम,0
alema bamburg,0
limardo amana,0
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
kahmya tedder,0
alienware,1
macolis sa,1
option - frey & marinho holding,1
advance eic payment,2
starfish mission,1
nj 786-64-498 57455 . 08 2471.33 133210.64 14235.27 christine ramp,2
ailene gronert,0
869 roger mountains,2
copy b--to be filed with employee's federal tax return,2
kapatirang pilipino,1
2-the-point marketing,1
dependent care benefits,2
hackers.mu,1
global recruiters of biloxi-ocean springs (grn),1
13 statutory retirement third-party 12b,2
caelah runquist,0
quality welding co,1
paramount group enterprises in,1
kaishonta yanoff,0
professional corporate,1
honda world,1
nh 279-65-216 50937. 12 3142.29 128241.85 13434 .0 stevens trail,2
id 758-04-805 52222.18 4327.41 72857.17 19243. 04 ernest station,2
"vages, tips, other compensation",2
alpfa - austin,1
az 977-99-171 79388.82 7164.11 172977.11 21322.85 michael unions,2
ctm construction limited,1
alaiia pryinka,0
social security tips,2
"law office of anthony j. dispoto, esq., a plc",1
supreme court of singapore,1
chandru vredenburgh,0
dependent care benefits,2
d control number,2
pearlstein kremple,0
smithton mo 30211-1828,2
information retrieval methods,1
duston wainer,0
azul comunicación,1
"wages, tips, other compensation",2
"safe, accurate, se ~ file",2
copy c for employee's records.,2
e employee's first name and initial last name,2
medicare wages and tips,2
maximillion loso,0
getuwired,1
federal income tax withheld,2
elizzabeth peveto,0
west danielle wa 23509-2602,2
pasac limited,1
joyner dollak,0
wage and tax,2
inspire children's nursery,1
farmazul com. farmacêutico ltda,1
international management initiative for vietnam (imiv),1
home 2 home realty,1
the financial services network,1
department of the treasury--internal revenue service,2
just taekwondo e.v.,1
aprilmarie mckessey,0
federal income tax withheld,2
uprise art,1
rodovica vergara,0
the wpdc inc.,1
ioniser-pro static neutral,1
gordon burkhard,0
glovertown me 57384-18,2
okun leveston,0
employe plan sick pay e 458,2
catherinechester ri 44581-5314,2
rocha com.,1
georgia tech school of architecture,1
visit the irs website,2
182091 . 69,2
this information is being furnished to the internal revenue service. if you are required,2
casa publicadora brasileira,1
omb no . 1545 -0008 this income is taxable and you fail to report it.,2
f employee's address and zip code,2
bonair bg kft,1
wroko.sr,1
wilodyne skorepa,0
optimise logistics,1
wage and tax,2
"spirit-led expeditions, inc.",1
whitley bay chamber of trade,1
koichiro delbrocco,0
e employee's first name and initial last name,2
reissued employee's social security number,2
jamekia rosillo,0
15 state employer's state id number,2
dado coblitz,0
oslo market solutions as,1
eran symon,0
tasleem dacheffiii,0
care360,1
federal income tax withheld,2
161 brian mountain apt. 610,2
naylee hagebusch,0
al maweed marine services establishment,1
vectronix system inc,1
haiqah corouthers,0
eastman auto & power limited,1
social security tax withheld,2
devom cummer,0
d control number,2
social security tips,2
f employee's address and zip code,2
d control nun,2
medicare wages and tips,2
seiichi abbot,0
oxford policy management,1
guðbergur denard,0
other (see enclosed notice to employee) | 12c,2
imrana raasch,0
advance eic payment,2
04841 garza key apt. 377,2
slam io,1
muhammad-ahmad doniger,0
vanely lyerla,0
"epik events, llc",1
rozle gudenkauf,0
scam - société coopérative agricole de la meuse,1
neriadh garrabrant,0
stopstatic.com a division of alpha innovation inc.,1
200624 . 49,2
12a see instructions for box 12,2
aoife clune,0
social security tax withheld,2
department of the treasury--internal revenue service,2
techlog it services pvt ltd,1
madison county executive airport authority,1
"shenzhen sapac industry co.,ltd",1
vearl buddemeyer,0
port robert de 62672-6084,2
hartec electrical,1
mckaylen schraeder,0
lakeside canvas,1
ecuawebdigital,1
12a see instructions for box 12,2
cevennes consulting limited,1
12a see instructions for box 12,2
ciba,1
reissued employee's social security number,2
cincinnati music academy llc,1
diania canel,0
world equity group new jersey,1
wasyl tomes,0
highlogic limited,1
dietke espinalcruz,0
employe lan sick pay,2
avalon integration inc,1
employe lan sick pay,2
nederlandse energie maatschappij,1
mavrik creative,1
solminds technologies,1
"omb no. 1545 -0008 to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
treadwell agency,1
cindie shabbir,0
shadbolt & co llp,1
copy c for employee's records.,2
ntp distribution,1
babar bomer,0
shees shidler,0
cut here. keep lower portion for your records.,2
kellia bienvenu,0
federal income tax withheld,2
solamh irey,0
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc. 19 local income tax 20 locality name",2
f employee's address and zip code,2
brügelmeir gmbh,1
vhs infosystem,1
usagraduate.com,1
thanjina garmon,0
eugeny vizena,0
dreven binggeli,0
linditë dufrene,0
medicare wages and tips,2
estate management services,1
5 medicare wages and tips,2
e employee's first name and initial last name,2
social security wages,2
consortium for ocean leadership,1
peak technology partners,1
"tazewell, county of",1
b employer identification number,2
krystalrose andren,0
moray-geo golda,0
private workout,1
eutsiv,1
erron bernath,0
lillia norquist,0
wage and tax,2
bright on smiles,1
905 courtney flat,2
trae turner creative communications,1
jfs auditores,1
advance eic payment,2
"16 state wages , tips , etc. 17 state income tax 18 local wages, tips, etc. 19 local income tax 20 locality name",2
mad fox brewing company,1
global custom security inc,1
elsun logero,0
oromena lovelliii,0
publistore.ma,1
artricia reth,0
mdtg advogados associados,1
intentional relationships,1
symphorien delvillar,0
prime people hr solutions,1
other (see enclosed notice to employee) | 12c,2
mythias neiger,0
department of the treasury--internal revenue service,2
rounded student,1
heinzjürgen aesha,0
bluecom,1
the spot clothing,1
department of the treasury--internal revenue service,2
northbridge energy partners,1
glennon scheuermann,0
r2devco llc,1
pauric petitti,0
gemak group of companies,1
dreniyah doig,0
inser robótica s.a.,1
trenity gopi,0
employee plan sick pay p 758,2
jessca blanchard,0
copy b--to be filed with employee's federal tax return,2
copy b--to be filed with employee's federal tax return,2
qualiyah pullom,0
ayrionna cowdery,0
f employee's address and zip code,2
herner pflegedienst gmbh & co. kg,1
keensoft,1
erich neumayer gmbh & co. kg,1
reissued employee's social security number,2
masterfitness,1
chloris aubertine,0
demitz ehrle,0
noble recruiting,1
employee plan sick pay g 337,2
advance eic payment,2
"c employer's name, address, and zip code",2
550 dawn well,2
the minster partnership limited,1
thure mohseni,0
point s - north america,1
tabwsum tudor,0
adalbert somnath,0
ca 111-64-927 45628. 41 2477.92 97301.93 17341.98 nicole shores,2
14 other (see enclosed notice to employee) | 12c,2
stone group architects inc.,1
start lhmr,1
social security tips,2
modarch,1
saphronia stacken,0
ecogreen srl,1
travona rotondi,0
eltel,1
suspiric noir ltd,1
social security tax withheld,2
f employee's address and zip code,2
aster spa,1
b employer identification number,2
e employee's first name and initial last name,2
l&t infotech,1
omb no. 1545 -0008 fast! use nsew file at www.irs.gov/efile.,2
santangelo gaffney,0
tybriana andree,0
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
amahni hartill,0
boushra mallery,0
public safety advantage,1
anjelyn letman,0
mclachlan roscandido,0
sassoon fab international pvt. ltd,1
jerilyn seamon,0
mo 669-61-699 22584 . 08 1534.32 47228. 8,2
alfonzie schleis,0
graylen nesha,0
11 nonqualified plans,2
aashrita strattman,0
qwanell jager,0
medicare wages and tips,2
la 313-82-209 30045 . 08 1693.59 72421.55 10168.13 eric drives,2
pa 299-54-060 108724.18 9955.95 249135.85 31747.52 francis motorway,2
happymoov paca,1
e employee's first name and initial last name,2
avner carmody,0
016 baxter canyon apt. 0,2
harrilyn swimm,0
deundria rucki,0
emediaplace,1
social security tax withheld,2
reissued employee's social security number,2
reissued a employee's social security number,2
wale hasas,0
employe lan sick pay,2
oudensha america,1
cut here. keep lower portion for your records.,2
valeriefort va 05465-3084,2
ispas lanuza,0
hinrike chahal,0
dorica katsbulas,0
positive care ireland,1
training and support for services and exiles cooperative limited (ts4se),1
reissued a employee's social security number,2
meschelle gabler,0
advance eic payment,2
(see enclosed notice to employee.),2
nova cold storage,1
norwegian forum for offshore survey and positioning,1
addaley hillabush,0
fördertechnik ulf kecke gmbh,1
14 other (see enclosed notice to employee) | 12c,2
federal income tax withheld,2
kroen barnscater,0
social security wages,2
guddo mazingo,0
audrene guckin,0
evchen mozgala,0
tarrin rawicki,0
data angel bangladesh ltd,1
social security tax withheld,2
medicare wages and tips,2
scuola italiana nordic walking,1
wage and tax,2
"xunbao bacrcode scanner electronics technology co,.ltd",1
department of the treasury--internal revenue service,2
analeya kreisler,0
etc inventions,1
omb no. 1545-0008 fast! use nsew file at www.irs.gov/efile.,2
choya umeshu usa inc,1
"c employer's name, address, and zip code",2
11 nonqualified plans,2
department of the treasury--internal revenue service,2
keb petrossian,0
"west highland support services, llc",1
trenchless group,1
social security tips,2
stann swainjr,0
graciella rega,0
duikbedrijf c.o.w. bv,1
bay couriers,1
250 hogan trail,2
omb no. 1545 -0008 fast! use rise v file at www.irs.gov/efile.,2
seginiaga rubber industries sdn bhd,1
krakow goldware,0
word evolution,1
center for smart financial choices,1
nv 502-86-689 105434 . 83 5654.12 236262.15 35903. 46 cherry ways,2
reissued a employee's social security number,2
orange dominica ltd.,1
omb no. 1545 -0008 fast! use nsew file at www.irs.gov/efile.,2
federal income tax withheld,2
cut here. keep lower portion for your records.,2
country house weddings,1
petref primus,0
proyectos visibles s.a.s.,1
"16 state wages , tips , etc. 17 state income tax 18 local wages , tips , etc 19 local income tax 20 locality name",2
nm 787-47-490 103143.25 6364. 06 258587.16 29993.13 sanchez divide,2
yourszene,1
dhanvi muniz,0
050 jonathan underpass,2
advance eic payment,2
"wages, tips, other compensation",2
this information is being furnished to the internal revenue service.,2
eleonora romer,0
champion massage,1
al-haider international,1
alv software llc,1
form w-2 statement,2
"children's world bilingual montessori, llc",1
french production ltd,1
colegio de profesionales en informática y computación,1
form w-2 statement,2
south amberton nm 80525-3189,2
kierley llopis,0
"c employer's name, address, and zip code",2
jerlyn recidivi,0
west dustinmouth sc 46396-4655,2
"prep and polish consultants, llc",1
social security tips,2
tv180,1
omb no. 1545-0008 this income is taxable and you fail to report it.,2
d control number,2
nade hanhan,0
envormation,1
tilly-anne delany,0
department of the treasury--internal revenue service,2
aether consulting private limited,1
ella riley limited,1
keaster marcussen,0
reissued employee's social security number,2
directional media,1
pax buckham,0
medicare tax withheld,2
advanced  commission solutions,1
rudraksh reiger,0
1303 zamora island apt. 469,2
planet lifestyle & fitness gmbh,1
apparel and leather technics private limited,1
9007 cruz villages,2
yanixa nahari,0
potter roemer / firepro,1
isa-bella ritika,0
advance eic payment,2
heimtraud mcdoulett,0
rattray crossley,0
margerite sporer,0
omb no. 1545 -0008 this income is taxable and you fail to report it.,2
fayson coalson,0
e employee's first name and initial last name,2
jarþrúður bugg,0
"stk architecture, inc.",1
"to file a tax return, a negligence penalty or other sanction may be imposed on you if",2
reissued a employee's social security number,2
sjoerd roten,0
b employer identification number,2
this information is being furnished to the internal revenue service.,2
visual audio company,1
jyothi conmix india pvt. ltd.,1
reney suniga,0
i̇zofer,1
mobilvendor,1
west lindsey ms 78117-4908,2
omaira tobie,0
advance eic payment,2
mi designs,1
hinton construction inc,1
shek quituqua,0
the high line hotel,1
aphrodite hills,1
mt 342-61-575 101442.09 9125.43 179485.38 26992.62 smith circles,2
julficar losavio,0
mikalee fortenberry,0
darci shea illustation,1
social security tips,2
35032 nancy grove,2
qvet méxico,1
employe lan sick pay,2
mr. mograph,1
amassuna ltd,1
spectrumcareers,1
d control numbe,2
sc autogrand srl,1
costa de luna,1
khristine kamiya,0
eleyna rechin,0
wordens market,1
"safe, accurate, se ~ file",2
wage and tax,2
health horizon,1
toral schammel,0
latrice of bryn mawr,1
vgp advogados,1
me 673-73-768 105728.14 9136.0,2
ac transmission inc,1
cut here. keep lower portion for your records.,2
murrillo verbeck,0
15 state employer's state id number,2
ok 976-41-943 124822.55 11904.33 179583.33 39671.36 baker cliff,2
lha london ltd,1
bib limited,1
"5 state employer's state id number 16 state wages, tips, etc. 17 state income tax 18 local wages, tips, etc 19 local income tax 20 locality name",2
kalen lumpp,0
sc 756-36-249 93247. 96 9400. 22 141023.08 32729.65 miles overpass,2
wage and tax,2
jasin aas,0
sobra chasser,0
f employee's address and zip code,2
27374 henderson oval,2
farand limardi,0
penalong furnia,0
arriyanna palombo,0
u.s. title agency,1
timarcus teyler,0
bryant hirt,0
cut here. keep lower portion for your records.,2
b-clear b.v.,1
gouri mrvan,0
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
pa 217-20-019 116548.37 6736.13 189595.66 25176.66 james branch,2
sharnay maresco,0
ancilin kosco,0
jyf models btl marketing & estrategia s.a.s.,1
online islamic tutor,1
cabi developers,1
fariyah fosmire,0
14 other (see enclosed notice to employee) | 12c,2
8 allocated tips,2
sadija swanston,0
965 kayla mills suite 240,2
siloam kunka,0
vipclub assistance,1
dekle stuve,0
theater hof 88,1
camarie wygant,0
merrel langridge,0
ar-jon portable toilets,1
ingevias,1
151147.54 26813.43 amy stravenue,2
loyall teknoloji a.ş.,1
employee lan sick pay,2
piggy hietala,0
77554 michelle avenue,2
cadwaladr daluz,0
grupy duon,1
redbird media limited,1
byggestart.dk a/s,1
revista cloud computing,1
advance eic payment,2
shaquez borns,0
this information is being furnished to the internal revenue service. if you are required,2
"16 state wages , tips , etc. 17 state income tax 18 local wages, tips , etc 19 local income tax 20 locality name",2
chou lauver,0
roho shma,0
medical electronics,1
step2step personalservice gmbh,1
optimax group limited,1
(see enclosed notice to employee.),2
wdi manufacturing,1
lake blake wv 41535-3879,2
arthar vian,0
lawrie hogy,0
b employer identification number,2
marylin gripper,0
nami pharmaceuticals,1
social security tips,2
tierell candia,0
rnd laboratories pvt. ltd.,1
14 other (see enclosed notice to employee) | 12c,2
11 nonqualified plans,2
ia 063-31-323 38699. 69 2982.04 51505.82 13064.76 jacqueline stream,2
this information is being furnished to the internal revenue service. if you are required,2
13 statutor retirement third-party 126,2
helina tanveer,0
khal stoklasa,0
sureyya bidgood,0
aguta bovey,0
georgii emberlin,0
nh 613-38-643 116757.69 4707 . 12 152811.47 42312.51 lisa lights,2
maison bedel 1930,1
visit the irs website,2
omb no. 1545-0008 fast! use nsew file at www.irs.gov/efile.,2
ogennaya howser,0
cidalina sampogna,0
nm 021-13-703 55453. 76 3797.75 90619.31 11839.13 williams underpass,2
catelynne yach,0
áróra cosley,0
visit the irs website,2
vollrich trinks,0
hoteliers.guru,1
isolene cerney,0
crittenton hastings house,1
copy b--to be filed with employee's federal tax return,2
bouremana witters,0
medicare tax withheld,2
medicare wages and tips,2
wage and tax,2
agroclick,1
lewey huesaquillo,0
enzie brazen,0
annalysia penkalski,0
zacora lehne,0
10 dependent care benefits,2
mariane brixner,0
omb no. 1545-0008 this income is taxable and you fail to report it.,2
omb no. 1545-0008 fast! use rsev file at www.irs.gov/efile.,2
mn 431-05-432 99231.05 6657.78 204610.78 35395.57 rodriguez isle,2
quinnetta toffton,0
7863 dominguez harbor,2
jaguar films,1
atlantic manufacturing group,1
nuhamin kun,0
mahmure altop,0
handy visits,1
dc 307-35-731 55190.99 4179 . 4,2
department of the treasury--internal revenue service,2
california medical business services,1
printink gmbh,1
asd project,1
visit the irs website,2
karur kcp packkagings ltd.,1
annettehaven mi 55370-6870,2
donadee minery,0
douglastown mo 33527-2117,2
china silk industrial & trading corp.,1
5869 travis inlet apt. 799,2
daritza deboy,0
performance plant hire,1
michelleland nd 46658-9494,2
kaiza biery,0
cedes corporation of america,1
social security tax withheld,2
ambika enterprise,1
15 state employer's state id number,2
odn schoo,0
dakar electro shop,1
focus virtual marketing,1
12a see instructions for box 12,2
baldassare galfayan,0
tavvasum pierfax,0
federal income tax withheld,2
"avillage...,inc.",1
isaah wischmeier,0
social security tips,2
sam burrone design,1
department of the treasury--internal revenue service,2
b employer identification number,2
"shandong xiongshi architecture decoration co.,ltd",1
medicare tax withheld,2
d control number,2
"1st order pharmaceuticals, inc.",1
"16 state wages , tips , etc . 17 state income tax 18 local wages , tips , etc . 19 local income tax 20 locality name",2
roy&luka,1
medicare tax withheld,2
deybi renning,0
lambshire in 57790-6614,2
social security tax withheld,2
wage and tax,2
amande rezac,0
knut bjørgum arkitektur og landskap,1
omb no. 1545-0008 this income is taxable and you fail to report it.,2
department of the treasury--internal revenue service,2
bibb grobmyer,0
d control number,2
trevelle briddell,0
"telemundo of puerto rico, inc",1
husky outdoor españa,1
history share,1
162400 . 68,2
rhema lemansky,0
bekircan shilt,0
milčo marcille,0
social security tax withheld,2
annik colden,0
pepperberry events,1
vivo healthcare ltd,1
mliss andrion,0
huayan,1
gtbill,1
com2media,1
lake annhaven tn 25796-1087,2
"wages, tips, other compensation",2
medicare wages and tips,2
ellie-lou ransburg,0
b employer identification number,2
soto-gutierrez macki,0
13 statutory retirement third-party 12b,2
(see enclosed notice to employee.),2
texas capital bank,1
memorial aeroespacial brasileiro - mab dcta,1
visit the irs website,2
department of the treasury--internal revenue service,2
techboard.cz,1
keriona zielinski,0
ludivine geatches,0
088 farmer harbor suite 974,2
miffin oballe,0
"c employer's name, address, and zip code",2
cypress builders,1
form w-2 statement,2
east evan mt 63742-2928,2
northwest leadership foundation,1
