context,label
Bird Tunnel Suite  Williamport WV,2
Brown-Cole Group,1
Kevin Ports South Jamieside MD,2
Francis Group PLC,1
"Williams, Hubbard and Parks LLC",1
Tina Gill,0
Alexandria Davis,0
Service Form Statement Copy Be,3
Orr Avenue Apt.  Thomasfurt HI,2
negligence penalty sanction may imposed,3
instructions box   E,3
Pacheco Inc Ltd,1
Hernandez PLC Ltd,1
pay x D  ,3
Shirley Harris,0
"Armstrong, Duncan and Estrada Group",1
 State income tax ,3
benefits  e first name,3
Mr. Patrick,0
IH Forg Wage Tax ,3
security number This information furnished,3
Nicole Simmons,0
Wilson-Powell LLC,1
Patrick Floyd,0
Brandon Alley Lake Angela CO,2
Turner and Sons and Sons,1
"Duarte, Clark and Browning Group",1
Deanna Passage West Charleshaven NM,2
Tran Curve New Crystalhaven OH,2
Oneill Village Suite  New Jamesville NV,2
Samantha Trail East Jameschester OH,2
Wise Curve Suite  South Timothyberg ME,2
Jaime Washington,0
Foster PLC PLC,1
"Miller, Perez and Byrd and Sons",1
enclosed Notice c d D,3
Michele Cook,0
Lee Group and Sons,1
sickpay X X P ,3
numbe Advance EIC payment ,3
Larsen Ltd Inc,1
Cody Burg Tuckerton NE,2
Joshua Vaughan,0
income tax  Local ,3
Katie Harbors West Richard FL,2
 Locality name IN Wage,3
"Stevenson, Patterson and Cook Ltd",1
Mark Raymond,0
Boyer and Sons PLC,1
William Stein,0
wages tips Medicare tax withheld,3
"Jimenez, Jacobs and Rhodes LLC",1
EIC payment  Dependent care,3
 Other enclosed Notice c,3
Brittany Pine Suite  Hannaside MD,2
Rodriguez Ltd LLC,1
Casey Davis,0
numbe Advance EIC payment Dependent,3
Kathleen Lewis,0
Brittany Taylor,0
Diaz PLC Inc,1
Hannah Ford Suite  Sanchezside NE,2
c H  d P,3
Gray Well Apt.  Paulside OH,2
"Neal, Jones and Mejia Inc",1
Adam Drives Suite  East Johnfurt NJ,2
Daisy Wolfe,0
Heather Expressway Fergusonshire MI,2
Cruz Cove Snyderburgh AZ,2
Fernandez Stream Lake Jessica IL,2
Last name  Nonqualified plans,3
Todd Sutton,0
Norton Way Gabrielton UT,2
Bauer Ltd PLC,1
Melanie Martinez,0
Dunn Rapid Lake Heather MA,2
Brian Wall Suite  Ricestad LA,2
"Jensen, Fernandez and Fleming Ltd",1
Daniels Locks Suite  West Darrell KY,2
Wanda Moreno,0
Russo-Vazquez and Sons,1
Teresa Golden,0
"Kennedy, Walker and Anderson PLC",1
Peter Light East Kellyberg AR,2
name  Nonqualified plans a,3
Eric Junction Apt.  Port Janethaven DC,2
Herrera Inc Ltd,1
information furnished Internal Revenue Cut,3
withheld Social security tips Allocated,3
Christine Elliott,0
Vargas-Hansen LLC,1
Danielle Alexander,0
Harris Turnpike Stewartborough NY,2
Lisa Daniels,0
"Lane, Richardson and Nichols Group",1
Jessica Collins,0
Clark and Sons Ltd,1
Ford Squares Apt.  Kimberlyville MN,2
Harvey-Riddle Ltd,1
Turner-Mcgee LLC,1
Sara Cortez,0
"Fuentes, Pierce and Smith and Sons",1
Hester Plaza Apt.  West Danielburgh NE,2
"Burton, Peters and Mitchell Group",1
pay X x D ,3
Kyle Munoz,0
plan sickpay H  ,3
Garcia Points Morgantown LA,2
Hogan Trail Lake Natalie PA,2
Derek Goodwin,0
"Chavez, Rodriguez and Thompson PLC",1
"Clark, Hopkins and Brown Group",1
initial Last name  Vonqualified,3
Hayley Forge West Kristenview NV,2
Emily Harrison,0
security tax withheld Medicare wages,3
Erin Carpenter,0
number compensation Federal income tax,3
David Campbell,0
French-Smith Inc,1
Frederick Carter,0
f address ZIP code ,3
Emily Schwartz,0
Ball Fields South Nicholasbury AL,2
Peterson-Fields Group,1
Bowen Group Ltd,1
"Evans, Thomas and Hansen LLC",1
Richard Pass Suite  New Jameston CA,2
Castillo Ltd and Sons,1
code Social security wages Social,3
Sherry Alley East Erica HI,2
income tax  Local ,3
Rodgers Forks East Adrienne WA,2
Wright Land Suite  Tiffanymouth RI,2
Debbie Village North Kimberly KY,2
tips  Local income tax,3
  e firstname initial,3
Form Statement Copy Be Filed,3
Nicholas Garcia,0
lower portion REISSUED social security,3
Hess Manors Suite  East Kimberlyport ID,2
Cisneros Tunnel Apt.  Millertown NC,2
Jonathan Street East Williamfurt NJ,2
Other enclosed Notice d E,3
Johnson Summit Gravesmouth DE,2
address ZIP code  State,3
 Department Revenue Service Form,3
d E  f address,3
withheld Medicare wages tips Medicare,3
James LLC PLC,1
Compton-Fitzgerald Ltd,1
Duke Squares Suite  Mcdonaldhaven AR,2
Lowery-Ramirez Group,1
Evans Ltd PLC,1
Medina Harbor East Michaelshire ME,2
James Abbott,0
Tara Briggs,0
Harrison LLC Group,1
Brown-Gallagher Group,1
Andrews Inc and Sons,1
ZIP code Social security wages,3
Medicare wages tips Medicare tax,3
Melanie Lopez,0
Leonard Foley,0
Christina Turner,0
Russell Shoals Suite  West Alexandriaport WV,2
Cordova LLC Inc,1
Dawn Well Aaronborough CA,2
Patel PLC Inc,1
Farley Garden Apt.  Herreramouth NH,2
Be Filed FEDERAL Tax Return,3
Social security tax withheld Medicare,3
Saunders Grove East Cheryl AZ,2
ZIP code  State state,3
Ross Inc Ltd,1
Turner PLC Inc,1
Lori Islands Alexanderburgh AZ,2
Gonzalez Pines Port Sean NV,2
Salinas Bypass Apt.  East Kristenburgh WI,2
c d H  f,3
Swanson Burg East Evan MT,2
Ernest White,0
Reese-Soto and Sons,1
"Meyer, Robles and Gill PLC",1
Lauren Randolph,0
Carey Ranch Suite  Matthewston CT,2
"Jackson, King and Peters Ltd",1
ID number  State wages,3
Johnson and Sons Ltd,1
Lawrence Drive West Jennifershire NC,2
Copy C For Use enclosed,3
Advance EIC payment Dependent care,3
code  State state ID,3
"Logan, Gomez and Hancock LLC",1
Brandy Islands Suite  Lake Nancy TX,2
"Owen, Myers and Brooks Group",1
Rodney Fuller,0
Megan Courts Youngtown NH,2
Barnett-Walls PLC,1
Joseph Gonzalez,0
tax  Locality name ,3
Return This information furnished Internal,3
ZIP code  State state,3
tax  Locality name ,3
Wage Tax  Department Revenue,3
Jonathan Prairie Beckmouth NC,2
Bobby Plaza Suite  Bobbyshire OK,2
Marshall Course Apt.  West Marie NJ,2
Jeremy Walks Rosshaven SD,2
box   G ,3
John Turnpike Thomasmouth FL,2
Ellis Crescent Jonhaven TN,2
Silva-Sullivan Ltd,1
Maria Osborne,0
Hobbs-Sanchez PLC,1
Amy Knoll Suite  South Jody AR,2
a See instructions box ,3
f address ZIP code H,3
Brett Fields,0
Statement se file Copy C,3
Cross LLC PLC,1
name initial Lastname  Nonqualified,3
Brian Montgomery,0
security tips Allocated tips Control,3
 State state ID number,3
Melanie Islands Suite  Joelside PA,2
  e first name,3
Lori Smith,0
Smith Cape Masseyfurt AR,2
initial Last name  Nonqualified,3
Alexandra Jordan,0
Revenue Service Form Statement se,3
Katie Patrick,0
income tax  Locality name,3
Payne Islands Apt.  West Peter NM,2
"Webb, Booker and Rubio LLC",1
Bernard Jordan,0
Zimmerman-Hensley PLC,1
Hatfield Terrace Apt.  Glennland WA,2
Service Form Statement se file,3
tips Allocated tips Control number,3
  Statutor Retirement b,3
Rose LLC LLC,1
Nathan Woodard,0
employe plan sickpay E ,3
withheld Medicare wages tips Medicare,3
Arthur Mountains Port Cheryl IN,2
William Leach,0
Mary Knox,0
Last name  Nonqualified plans,3
David Matthews,0
Christopher Village Suite  South Allison SC,2
Sparks-Rivera Ltd,1
address ZIP code  State,3
"Harmon, Watson and Martinez PLC",1
Aguilar-Mcmillan PLC,1
Simmons-Sanchez LLC,1
social security number This information,3
Deborah Passage Suite  Allenmouth TN,2
Leonard Cliffs East Jerryfort VT,2
Richard Moore,0
Taylor Crossroad Port Kristi WA,2
"Garcia, Sheppard and Boyer Group",1
Internal Revenue Cut Keep lower,3
"Walton, Miller and Coleman and Sons",1
Larson Fields South Antonio ME,2
Scott Groves Suite  Port Jessicaberg WI,2
Mendoza Inc and Sons,1
Amber Koch,0
Carl Rojas,0
Paul Manors Suite  New Johnmouth NY,2
numbe Advance EIC payment ,3
Newton Ltd Group,1
Ellis PLC PLC,1
Debra Plain Johnberg CO,2
plans a See instructions box,3
James Corner Apt.  Riveraberg CO,2
Heather Love,0
Katie Mission Suite  Ryanmouth ID,2
Burns-Smith Ltd,1
Mr. Aaron,0
Michelle Benitez,0
Lopez-Kelley and Sons,1
Harris-Alexander Group,1
David Wilkins,0
tax withheld c ZIP code,3
Morgan PLC LLC,1
Miranda Wolfe,0
Revenue Cut Keep lower portion,3
"Jones, Mitchell and Jackson Group",1
Murphy-Meyer PLC,1
Form Statement se file Copy,3
Justin Davis,0
Sean Benjamin,0
Cox Ltd Inc,1
Kevin Brown,0
"Arellano, Hicks and Wells Inc",1
IM  Wage Tax ,3
Hogan Court Apt.  Lake Douglas ND,2
compensation Federal income tax withheld,3
Mary Lyons,0
Kristine Dam Tylerfort MT,2
Miles Drives Port Sean MO,2
Charles Bryan,0
Amanda Blake,0
James Smith,0
Michael Union Lake Annhaven TN,2
Johnson Parkway Suite  South Ericborough MA,2
Tracy Sanders,0
Matthew Hall,0
Michelle Adams,0
Marilyn Summit Suite  Raymondborough DC,2
Timothy Ranch North Daniel WY,2
Paige Smith,0
Baker Isle East Sarahview WA,2
tax withheld Social security tips,3
Green Fords Apt.  New Michelle MS,2
information furnished Internal Revenue If,3
Federal income tax withheld c,3
Wagner Inc LLC,1
security wages Social security tax,3
Jones Neck Daniellestad MI,2
 Other enclosed Notice c,3
Garcia-Parker and Sons,1
Henderson Green Lake Christopher CA,2
Carmen Smith,0
Suzanne Lozano,0
Mr. Paul,0
Antonio Lodge Suite  Brianfort IL,2
Barnes-Strong Group,1
Carolyn Collins,0
"Smith, Andrade and Stephens Group",1
income tax  Localityname Wage,3
Matthew Torres,0
Louis Underpass Apt.  Webbview CO,2
Mays Hollow Suite  Port Daniellestad KY,2
Casey Group Group,1
Brett Ford South John WA,2
Mr. Luke,0
Ayala Isle Suite  Hernandezville AZ,2
instructions box   ,3
Roberts Manors West Ashleyshire NJ,2
Shannon-Mitchell PLC,1
Arnold LLC Inc,1
Locality name Mount Wage Tax,3
Craig Parkways Suite  Martinstad AL,2
Evans Walk West Danielle WA,2
Webb-Davis PLC,1
"Johnson, Burton and Burton Group",1
Nancy Trail Lake Markshire NJ,2
Roberta Becker,0
Maddox Inc PLC,1
"Irwin, Peterson and Willis Ltd",1
Mary Square Suite  Lake Kevin AR,2
Service Form Statement se file,3
Federal income tax withheld c,3
instructions forbox   P,3
George Bender,0
Hart Lake New Holly MS,2
Medicare tax withheld Social security,3
Blanchard PLC Inc,1
Isabel Holden,0
Kristin Evans,0
Oconnor-Barnes Ltd,1
Lisa Pike South Claudiahaven MS,2
enclosed Notice c d ,3
Michael Rasmussen,0
Return This information furnished Internal,3
Angela Springs Suite  South Jessicaview IN,2
Robles Greens Suite  Ibarraton ND,2
Nathan Squares New Dawn AL,2
"Martinez, Golden and Edwards and Sons",1
Lucas Harris,0
withheld c ZIP code Social,3
Sherri Robinson,0
Webb Circle Apt.  Lake Amy RI,2
Edward Armstrong,0
"Harmon, Wang and Rodriguez and Sons",1
furnished Internal Revenue Cut Keep,3
employee plan sick pay X,3
Scott Palmer,0
Zachary Pearson,0
code   State state,3
Morris PLC LLC,1
Torres and Sons PLC,1
"Reed, Howe and Bailey Ltd",1
Other enclosed Notice c d,3
name  Wage Tax ,3
Ann Chang,0
name  Wage Tax ,3
Theresa Pratt,0
Sharp-Patel Group,1
Oconnor-Mendoza LLC,1
information furnished Internal Revenue Cut,3
Lauren Harrell,0
EIC payment  Dependent care,3
Notice c D  d,3
Richard Ross,0
ZIP code  State state,3
Medicare wages tips Medicare tax,3
Deborah Holloway,0
Dependent care benefit  ,3
Joseph Plains South Samantha NV,2
Joann Plaza Suite  Alanville AZ,2
Bonnie Hernandez,0
Fowler and Sons LLC,1
"Taylor, Murray and Ramos PLC",1
REISSUED social security number This,3
Rose Club Suite  South Patrick MS,2
Social security tax withheld ,3
Karen Martin,0
"Harmon, Page and Wright Group",1
Dustin Stravenue Woodhaven CT,2
"Wilson, Bradley and Liu PLC",1
initial Last name  Nonqualified,3
se file Copy C For,3
Allocated tips Control number Advance,3
Valencia Inc Ltd,1
Rebecca Galloway,0
social security number Visit IRS,3
Williams-Ford Group,1
Christine Morgan,0
"Chase, Craig and Moore and Sons",1
"Smith, Price and Martinez Group",1
Waller LLC LLC,1
Walsh Ltd Inc,1
Lastname  Vonqualified plans a,3
tax  Locality name Wage,3
Kevin Solomon,0
Jason Village Smithbury DC,2
Avila PLC Inc,1
Advance EIC payment  Dependent,3
security tips Allocated tips Control,3
Allocated tips Control number Advance,3
Hayes-Shepherd LLC,1
Foster PLC LLC,1
Joseph Reynolds,0
Sharon Meyer,0
Walsh-Hamilton Inc,1
ID number  State wages,3
 Local wages tips etc,3
Sara Randall,0
Jeremy Sanchez,0
Pope Summit Apt.  South Cory PA,2
Internal Revenue Cut Keep lower,3
Elizabeth Marshall,0
Mora Crossroad Apt.  Darleneberg NE,2
Alexis Baker,0
Paul Contreras,0
Fernandez-Leblanc and Sons,1
Thompson-Hansen Group,1
Mr. Stephen,0
Kevin Harrington,0
sick pay X x P,3
Other enclosed Notice c G,3
James Russell,0
Ryan Barker,0
Jonathan Radial Suite  North Meaganside SD,2
Smith Ridges Lake Williammouth IN,2
Laurie Burgs North Frankfurt ID,2
Holloway Courts Suite  Port Spencer RI,2
Cruz-Mcdonald Inc,1
e firstname initial Last name,3
Statement se file Copy C,3
Stacy Plains Tylerbury ND,2
Duncan-Diaz LLC,1
required file tax negligence penalty,3
Rodriguez-Hall LLC,1
Wendy Henry,0
Griffith-Thomas Group,1
"Brown, Garcia and Williams Ltd",1
Matthew Port Snydermouth VA,2
Fuller LLC and Sons,1
Vickie Gibson,0
William Squares Apt.  West Julie AK,2
name initial Lastname  Nonqualified,3
ID number  State wages,3
Kevin Extension New Lisastad AL,2
instructions box   ,3
Victor Robinson,0
REISSUED social security number This,3
c ZIP code Social security,3
Kayla Drive Apt.  South Jennifer ND,2
Amanda Dawson,0
withheld c ZIP code Social,3
Flores Keys Suite  East Sharon MS,2
Nancy Gonzales,0
Ramsey-Hutchinson PLC,1
social security number nsew file,3
Michael Carroll,0
Jones Heights Brettport NV,2
Michael Village Suite  West Lindseyborough NE,2
"Garcia, Campbell and Wheeler Ltd",1
income tax withheld c ZIP,3
wages Social security tax withheld,3
Carolyn Drive Apt.  Willisburgh VA,2
Gates Ltd PLC,1
Copy C For Use enclosed,3
Marc Robinson,0
Hammond Inc LLC,1
withheld c ZIP code Social,3
David Bernard,0
Neal Inc Ltd,1
"Harris, Hall and Page Ltd",1
Lauren Walker,0
Frank LLC PLC,1
Kimberly Coves Lake Kayla WI,2
David Terrace Princeburgh KY,2
John Scott,0
Wright-Hall Ltd,1
Turner-Powell and Sons,1
EIC paymen  Dependent care,3
Martin Forks Apt.  South Ericville MA,2
Statement Copy Be Filed FEDERAL,3
wages tips  State income,3
Robert Robertson,0
Denise Lamb,0
Shelia Court Mckinneyville AZ,2
H  f address ZIP,3
Rodriguez and Sons Ltd,1
Haynes Ltd Inc,1
instructions forbox   ,3
Black-Torres Inc,1
Elizabeth Soto,0
Heather Pitts,0
Chloe Johnson,0
Price LLC and Sons,1
plans a See instructions forbox,3
Dorothy Mall East Mistyside DE,2
Ortega Falls Suite  Codychester KY,2
Cody Freeway Samuelstad KS,2
Mcgrath-Smith Inc,1
Bridget Parks,0
"Bryant, Ruiz and Jacobson and Sons",1
Matthew Phelps,0
  Other enclosed Notice,3
payment Dependent care benefit ,3
Wolf and Sons and Sons,1
Montgomery and Sons PLC,1
number  State wages tips,3
Davis Isle Garyburgh IN,2
Jacqueline Frank,0
Cochran Pike Apt.  South Timothy UT,2
Tyler Nichols,0
payment  Dependent care benefits,3
"Williams, Moore and Leonard Inc",1
 P  f address,3
 f address ZIP code,3
Heather Peters,0
Watson-Lopez and Sons,1
Smith LLC Ltd,1
Rogers Group and Sons,1
Grant Young,0
security tips  Allocated tips,3
tax  Local  Local,3
sanction may imposed STATEMENT OMB,3
state ID number  State,3
Raymond Center Foleyville VA,2
Austin Burke,0
Danny Jones,0
Theresa Passage Suite  Andreafurt KY,2
"Peters, Gill and Ryan Ltd",1
Joseph Brooks,0
Morrison-Brown Group,1
d f address ZIP code,3
Anthony Cape Port Davidside KS,2
Rebecca Lawrence,0
withheld Medicare wages tips Medicare,3
Social security tips Allocated tips,3
Davis-English PLC,1
number  State wages tips,3
security number Visit IRS Website,3
Farley-Fisher Group,1
Bell Island Suite  Morrisonstad ID,2
Nicholas Hernandez,0
Jones Inc and Sons,1
Johnson Landing New Timothyland AZ,2
number compensation Federal income tax,3
Lara-Perry Group,1
tips Control number Advance EIC,3
Morgan Summit Lake Leslie HI,2
Atkinson LLC Inc,1
"Morales, Williamson and Osborne and Sons",1
Jenkins-Terry LLC,1
"Wilkinson, Shepard and Moore Ltd",1
Soto-Perez LLC,1
Be Filed FEDERAL Tax Return,3
Fernandez-Mason PLC,1
Ray Roads Shannonmouth RI,2
Miranda Conway,0
"Turner, Nelson and Robbins LLC",1
report b Employer identification number,3
James Mann,0
Medicare wages tips Medicare tax,3
Employer identification number compensation Federal,3
"Logan, Sparks and Keller Inc",1
Mark Street Lake Ronniestad VA,2
Charles Harrison,0
Jacqueline Harris,0
Steele Ltd Inc,1
Angela Hudson,0
Romero-Woods LLC,1
Mitchell Station Snyderborough WV,2
Breanna Hooper,0
care benefit   e,3
Baker Mountain Apt.  Bestberg NY,2
number Visit IRS Website STATEMENT,3
Randy Inlet Christinatown AL,2
Terrence Jennings,0
Katie Smith,0
 Dependent care benefits ,3
Santos-Jones Ltd,1
Roy Rue New Nicoleville MO,2
Hoover Roads North Holly RI,2
Hess Shore Suite  Jacksonfurt NC,2
West-Holder Inc,1
Johnny Patterson,0
Werner-Burke and Sons,1
"Vaughan, Garner and Martinez Group",1
Lauren Mcdonald,0
Hicks and Sons Ltd,1
Lucas Ltd PLC,1
information furnished Internal Revenue Cut,3
"Knox, Robles and Burton PLC",1
security tax withheld Medicare wages,3
Martin Groves Apt.  Port Aprilfort NJ,2
Matthew Drive Lake Jeffreymouth TX,2
care benefits   e,3
Diane Jones,0
Dennis Patterson,0
"Bailey, Patterson and Farmer and Sons",1
Martinez Rapid East Maureenberg SC,2
Thomas Pass Suite  Arthurfort NM,2
Diana Lodge Suite  Rubiobury KY,2
nsew file b Employer identification,3
Joseph Points Apt.  Johnsonchester WY,2
"Rodriguez, Jennings and Olson Inc",1
"Brown, Wade and Martin Inc",1
Kim Hollow Hayesstad LA,2
Elizabeth Shelton,0
Jeremy Freeway Lake Jeffrey WI,2
instructions box   P,3
Brian Fowler,0
Nicole Patterson,0
David Matthews,0
Holder LLC LLC,1
Stephens Roads New Jameshaven IN,2
Lindsey Diaz,0
Local income tax  Locality,3
Filed FEDERAL Tax Return This,3
ZIP code Social security wages,3
Simpson Courts Suite  North Elizabeth MT,2
Sean Mission West Williamside CO,2
Matthew Johnston,0
Breanna Ports Suite  West Michellehaven IL,2
Benjamin Forks Apt.  West Amandamouth MD,2
Chris Green,0
Wise-Russell Inc,1
Neal-Mason Group,1
Joseph Spence,0
ZIP code Social security wages,3
Jamie Thompson,0
lower portion REISSUED social security,3
Richard Square Apt.  Port Joanna NE,2
Revenue Service Form Statement se,3
Service Form Statement se file,3
George Dodson,0
"Horton, Roberts and Meyer and Sons",1
Mcconnell Loop Suite  Erinville ID,2
Murray-Pearson Group,1
Phillip Garcia,0
Other enclosed Notice c P,3
file tax negligence penalty sanction,3
Brenda Orchard Apt.  Lake Alexandra UT,2
Robert Dam Port Frederick AR,2
Amanda Carrillo,0
Ronald Miller,0
file b Employer identification number,3
Ramirez Cliff Apt.  South Josephville KS,2
Sean Villarreal,0
Katie Dunn,0
Dixon LLC and Sons,1
Baldwin Mews East Samuelview AL,2
income tax withheld c ZIP,3
Dependent care benefit  e,3
Form Statement se file Copy,3
"Berry, Cummings and Estrada and Sons",1
Hernandez PLC LLC,1
Zachary Morrow,0
Taylor Light Apt.  Moralesland DE,2
Conway Glens Suite  Lake Hannah OR,2
Derek Forge Gateschester FL,2
security tax withheld Medicare wages,3
Jennifer Jones,0
name  Nonqualified plans a,3
Gregory Greens North Brian IA,2
Heather Zamora,0
Vanessa Spring East Elizabethport CT,2
"Romero, Walker and Collins LLC",1
c ZIP code social security,3
Alvarez-Terrell Inc,1
Juan Sutton,0
"Lopez, Butler and Cole Ltd",1
tax  Local wages tips,3
Amanda White,0
Drew Jimenez,0
Crystal Abbott,0
Katherine Squares Suite  Richardtown ME,2
Caroline Butler,0
Sarah Estate New Stacyfurt IA,2
"Leonard, Tran and Holmes Group",1
Richardson Ltd LLC,1
Taylor Hernandez,0
Norman-Hall and Sons,1
Adrienne Herring,0
  State state ID,3
Jonathan Frey,0
Moon Inc PLC,1
Leonard-Flores Inc,1
"Tate, Kim and Nichols Inc",1
Landry-Hughes Ltd,1
Chloe Phillips,0
Davidson Inc Inc,1
"Hernandez, Hansen and Shields Inc",1
Christina Silva,0
French Plaza Suite  Thomashaven IN,2
Brandon Hayes,0
furnished Internal Revenue If required,3
tips etc  Local income,3
Jimenez Crossroad Suite  East Kyleton OK,2
Garcia Summit East Benjamin IN,2
Kaitlyn Garden Suite  Nielsentown CT,2
Kimberly Gray,0
Ferguson Point Apt.  Port Jeremybury HI,2
first name initial Last name,3
James-Proctor Group,1
"Pratt, Ward and Smith Inc",1
Jackson Stream Cooperstad AL,2
State state ID number ,3
benefit   e first,3
Internal Revenue If required file,3
Roberts Ltd and Sons,1
OMB income taxable fail report,3
Julian Street South Adrianfurt IL,2
Torres Cape North John IN,2
name initial Lastname  Nonqualified,3
box    ,3
Samantha Causeway Apt.  Port Christopher NJ,2
Moss-Le and Sons,1
 e first name initial,3
withheld c ZIP code Social,3
tips etc  State income,3
pay X x E ,3
"Christensen, Robinson and Pierce PLC",1
Gregory Johnson,0
Huang Street Lake Laura AK,2
Visit IRS Website STATEMENT OMB,3
Kelsey Drive Lake Michael CO,2
ZIP code Social security wages,3
Jennifer Park,0
Mcdonald-Harris Inc,1
Nonqualified plans a See instructions,3
"Richardson, Torres and Brown LLC",1
"Miranda, Steele and Harris Inc",1
number Advance EIC payment Dependent,3
Statutory Retirement b employee plan,3
Zimmerman-Dixon and Sons,1
Sandra Village Scottmouth SD,2
Carmen Le,0
Laura Goodwin,0
"Cole, Smith and Warner and Sons",1
Holly Vista Suite  North Josephmouth OH,2
 P   Statutory,3
forbox   G ,3
 Statutory Retirement b employee,3
Morales PLC Ltd,1
"Lopez, Harrison and Russo Ltd",1
Eileen Gonzalez,0
 Nonqualified plans a See,3
Garcia Inc Inc,1
Pruitt and Sons LLC,1
Maria Station Apt.  Doyleborough NC,2
Floyd Group LLC,1
penalty sanction may imposed STATEMENT,3
Roger Crest Apt.  Leeton IA,2
D  f address ZIP,3
Lori Shore Jenniferberg MT,2
Debbie Castillo,0
Vincent Haven South Jeffrey TN,2
Peterson Neck Port Brianna AK,2
ID number  State wages,3
Martin-Lester and Sons,1
Medicare tax withheld Mi Social,3
ID number  State wages,3
b employe lan sickpay X,3
ZIP code Social security wages,3
Last name  Nonqualified plans,3
 Locality name  Wage,3
Jaime Wheeler,0
tax withheld c ZIP code,3
Vincent-Mahoney Inc,1
Harrington-Cook Ltd,1
Eric Thomas,0
number Advance EIC payment ,3
Laura Robbins,0
Daniel Smith,0
forbox    ,3
Brown Ltd Ltd,1
Berry Hollow Rollinsville ME,2
Savage Shores Apt.  Port Elizabeth AZ,2
Kristina Oval Apt.  West Desiree NV,2
Kathleen Center Apt.  Lake Tannerside VT,2
name IN Wage Tax ,3
Medicare wages tips Medicare tax,3
Kyle Extensions Port Andreaville CA,2
Castillo Inc and Sons,1
Foster LLC Ltd,1
 Local income tax ,3
Holmes-Stewart and Sons,1
Jessica Sanchez,0
Corey Reynolds,0
 Locality name  Wage,3
"Santana, Walters and Parker Inc",1
Dependent care benefits  ,3
Brendan Vaughn,0
Taylor and Sons PLC,1
Matthew Gomez,0
 Nonqualified plans a See,3
Clark Pass Collinsville MI,2
Local income tax  Locality,3
 Department Revenue Service Form,3
Martinez Gateway Marystad CA,2
required file tax negligence penalty,3
Teresa Davis,0
"Turner, Anderson and Austin PLC",1
Anthony Ramp Phillipside AR,2
Stewart-Johnson and Sons,1
wages Social security tax withheld,3
Anderson Pine Sextonview ME,2
Wage Tax  Department Revenue,3
c  d P ,3
Michele Glen Suite  Hardytown LA,2
"Duncan, Shepard and Shea Inc",1
Shepherd Ltd LLC,1
Peter Field Port Brianberg PA,2
Dalton PLC LLC,1
social security number Visit IRS,3
penalty sanction may imposed income,3
Carr-Phelps Inc,1
Ryan Wong,0
code  State state ID,3
Kimberly Price,0
c ZIP code Social security,3
Olsen Port New Megan UT,2
 Statutory Retirement b employee,3
Dudley PLC and Sons,1
Tiffany Velez,0
Use b Employer identification number,3
Luis Club Marissatown MT,2
Kevin Mills South Debbieport OH,2
"Miller, Hernandez and Wade Ltd",1
Cook LLC and Sons,1
Larry Williams,0
State income tax  Local,3
Tapia Extension New Alexander IN,2
Benjamin Mclaughlin,0
Park-Cruz PLC,1
address ZIP code  State,3
Oliver-Peterson Ltd,1
April Salinas,0
Julie Walks Apt.  Joelside ME,2
Edward Martin,0
Eric Locks Suite  Donnatown MA,2
tax  Locality name Wage,3
may imposed income taxable fail,3
Carter-Armstrong Ltd,1
Jefferson Group Group,1
Vasquez Hill Suite  Walshfurt OK,2
wages Social security tax withheld,3
Last name  Nonqualified plans,3
Scott Track Blackborough CA,2
Craig Davis,0
"Cooper, Sweeney and Martinez and Sons",1
 G   Statutory,3
Joshua Herring,0
Michael Morrison,0
 e first name initial,3
Payne Estate Apt.  Watsonfurt RI,2
Castro-Morgan Ltd,1
Matthew Roman,0
Madison Dennis,0
Allocated tips Control number Advance,3
Bradshaw Parkways East Jasonstad SC,2
"Johns, Barnes and Harris Ltd",1
Holloway Viaduct Scottmouth NJ,2
file b Employer identification number,3
tax withheld  Medicare wages,3
Jasmine Bryant,0
State income tax  Local,3
"Clayton, Johnson and Orr Inc",1
Scott Port Apt.  New Edwardside LA,2
Warner-Jones Group,1
tips Medicare tax withheld Social,3
Owens PLC Group,1
Campbell Tunnel New Hollytown TN,2
"Ellis, Nguyen and Hart Ltd",1
Karen Mercado,0
b emplove plan sick pay,3
H  f address ZIP,3
Kevin Brook Suite  Warrenview WI,2
 G   Statutory,3
Rivera Centers West Ashleytown WV,2
Ward-Martinez Inc,1
Rodriguez Manor West Robert GA,2
Jennifer Small,0
Long PLC LLC,1
Collins Inc PLC,1
Martinez Ltd Group,1
Henderson-Perkins and Sons,1
Lee Marshall,0
Matthew Expressway East Micheleview ND,2
Philip Robertson,0
Internal Revenue If required file,3
Service Form Statement se file,3
Perez-Woods LLC,1
identification number compensation Federal income,3
Sheila Crest Apt.  Claytonview TN,2
code  State state ID,3
Adams-Soto Inc,1
Henderson Falls Apt.  Markmouth WY,2
Sarah Brandt,0
Olsen Group and Sons,1
Henson-Peterson PLC,1
"Campbell, Singh and Diaz and Sons",1
Morrow Ltd Ltd,1
Wilkins Branch Suite  Josephland TX,2
Kristina Center South Michael GA,2
Moody Glens Apt.  Michaelfort NE,2
Michael Moreno,0
Johnson and Sons LLC,1
Tyler Garden West Jamesview RI,2
Green Ltd and Sons,1
Carlos Mitchell,0
 f address ZIP code,3
Darlene Garner,0
Robert Springs Williamsbury CO,2
Website STATEMENT OMB Use nsev,3
withheld c ZIP code Social,3
Bryan Trail Suite  Lake Cindy IN,2
Tara Centers Apt.  East Jordanfurt WY,2
