context,label
Mccarthy-Macias LLC,1
Butler-Bray LLC,1
Jessica Light South Lisaside UT,2
Weeks Group Ltd,1
  State,3
"Gomez, Moss and Hanna Inc",1
payment Dependent care,3
Revenue If required,3
"Mccarthy, Hahn and Mack LLC",1
Michelle Moore,0
Vincent White,0
Christopher Gonzales,0
Perez-Romero PLC,1
Harmon Inc Inc,1
information furnished Internal,3
code  State,3
Young Stream East Faith LA,2
"Cortez, Williams and Gilbert and Sons",1
"Keller, Martin and Powell PLC",1
Michael Morgan,0
information furnished Internal,3
Richard Camp East Donald KY,2
Garcia Mountains Rodneyview NH,2
required file tax,3
wages tips Medicare,3
instructions box ,3
Advance EIC payment,3
See instructions box,3
Nonqualified plans a,3
negligence penalty sanction,3
Jose Collins,0
David Squares Apt.  West Thomas DC,2
Tax Return This,3
Betty Thompson,0
Kimberly Moore,0
Jessica Villages Suite  Port Johnmouth CO,2
Thomas Vista Apt.  Andersonton GA,2
Jessica Glens Gloriaborough NE,2
Amanda Carrillo,0
Campbell Field Suite  North Brianna AK,2
Gina Lawson,0
Miguel Ramp South Samanthamouth NY,2
Larry Row Suite  South Ericton NJ,2
Bates-Norman Ltd,1
Control number Advance,3
tax withheld Social,3
Joseph Corner Suite  East Tasha VA,2
plan sickpay X,3
Gutierrez Turnpike Donnamouth WI,2
a See instructions,3
Mosley-Davis Inc,1
Karen Randolph,0
Charles Hall,0
"Smith, Austin and Jones Inc",1
Anthony Schroeder,0
Garcia PLC LLC,1
file b Employer,3
Doyle-Mcclure LLC,1
Mercedes Cook,0
Jordan Ltd PLC,1
wages Social security,3
Luis Rapid Suite  Johnborough TX,2
Social security wages,3
number  State,3
Bridges Springs Suite  South Meganside DE,2
Deborah Manor Suite  Conniemouth VT,2
Floyd Group LLC,1
Form Statement se,3
Danielle House,0
Tanner PLC PLC,1
Joseph Unions Apt.  New Carolyn TX,2
Pamela Orchard Apt.  East James KY,2
"Smith, Williams and Smith PLC",1
"Johnson, Chang and Ochoa and Sons",1
Rodney Avila,0
  ,3
Smith and Sons Ltd,1
Smith-Kennedy Inc,1
Jeremy Islands Suite  West Monica CA,2
  Other,3
Webb Hollow Wardmouth OR,2
George Inc PLC,1
Michael Underpass Suite  Rogerstad HI,2
REISSUED social security,3
Harold Stravenue Suite  Alexanderborough PA,2
Daniel Thompson,0
Catherine Taylor,0
Allocated tips Control,3
 Dependent care,3
Dean Key Apt.  Lake Gary SD,2
Todd Sutton,0
Michele Wood,0
Charles Corners East Davidborough FL,2
STATEMENT OMB Use,3
Copy C For,3
Kevin Adams,0
"Gaines, Alexander and Mcgrath PLC",1
Brooks-Harrington Ltd,1
Taylor-Salinas Inc,1
Statutory Retirement b,3
Dependent care benefits,3
Jason Nash,0
Retirement b employee,3
Tony Houston,0
"Nelson, Morton and Colon and Sons",1
taxable fail report,3
Nancy Trail Lake Markshire NJ,2
Bishop LLC Group,1
Dakota Locks Apt.  Roberthaven ID,2
"Martin, Ryan and Crosby Ltd",1
White-Rivera Group,1
Vanessa Christensen,0
"James, King and Murray Ltd",1
Carolyn Collins,0
Wage Tax ,3
Jared Lutz,0
Riley PLC PLC,1
Samantha Barnes,0
Jose Wade,0
Danielle Isle Apt.  Kennethview OR,2
Copy Be Filed,3
tips Allocated tips,3
Erin Greens Apt.  West Janet CA,2
Gray Well Apt.  Paulside OH,2
Walsh Ltd PLC,1
"Diaz, Vang and Jones Ltd",1
Brown LLC Inc,1
code Social security,3
  ,3
Thompson Inc Inc,1
tips  Local,3
Wage Tax ,3
State income tax,3
"Cooper, Spence and Curry Ltd",1
"Robertson, Prince and Everett PLC",1
Maddox Group PLC,1
Chelsey Hopkins,0
Valencia PLC Ltd,1
Smith-Jones and Sons,1
wages tips Medicare,3
c ZIP code,3
"Davis, Velazquez and Walker and Sons",1
Hill Orchard Apt.  Garciaborough NC,2
Paul Nunez,0
Garcia Points Morgantown LA,2
 G ,3
John Hicks,0
Ramirez and Sons Group,1
 Local wages,3
Kristina Ports East Anthony MN,2
Dalton Cliffs Suite  East Joshua OR,2
wages tips Medicare,3
Drew Jones,0
Craig Plaza Reevesfurt KS,2
"Finley, Vincent and Cook Ltd",1
plans a See,3
Melissa Isle South Sarah RI,2
Social security wages,3
etc  State,3
Benson Canyon South Rachelchester MO,2
Local  Local,3
first name initial,3
Harvey-Riddle Ltd,1
Owens PLC Group,1
Rachel Orchard Apt.  Brianberg MI,2
tax withheld c,3
Dixon-Cruz LLC,1
Jeremy Mountains North Misty DE,2
Reed Junctions Apt.  Whitefurt MA,2
Robert Rhodes,0
Valerie Lock Suite  Lake Heather TN,2
Brady Harbor Suite  Mackenzieton HI,2
Scott Moore,0
Jessica Stream Suite  Rojasborough ND,2
"Sutton, Bass and Pennington LLC",1
"Martin, Wallace and Barnes LLC",1
Control number Advance,3
IT Wage Tax,3
John Fort Apt.  North Timothy KS,2
 P ,3
state ID number,3
"Leonard, Miller and Johnson Inc",1
Kristi Johnson,0
Hogan Court Apt.  Lake Douglas ND,2
Sarah Mcdaniel,0
Laura Lawson,0
Angela Burns,0
etc  State,3
Mccann Gardens South James IL,2
Crystal Smith,0
Kari Summit Suite  Kevinstad ND,2
Tracy Davies,0
 State ,3
security number This,3
Cathy Rogers,0
Tran LLC Inc,1
Strickland Inc Ltd,1
"Hamilton, Tucker and Lee and Sons",1
Scott Pines West Jasonport IA,2
withheld Medicare wages,3
Long Ltd PLC,1
Hoffman LLC Group,1
b employee plan,3
Turner Street Charlesberg TX,2
Garza Key Apt.  North Stacy ND,2
Simpson Courts Suite  North Elizabeth MT,2
Michael Hall,0
Clark Lock Suite  New Dylantown AR,2
ZIP code Social,3
Norris-Watson and Sons,1
Russo Mall Suite  Whiteport WI,2
Daniel Smith,0
Bennett Centers Suite  East Debbieton ME,2
Jeffrey Extensions South Hannah TN,2
Miller Points Apt.  Michaelmouth HI,2
"Carr, Davis and Baker Inc",1
Michael Alexander,0
Robin Orchard Danielville GA,2
Ashley Ports Patelshire AK,2
Sarah Landing Suite  Andrewbury TN,2
James Prairie Suite  Leslieville UT,2
"Hardy, Rodriguez and Pope PLC",1
Gill Junctions Apt.  Lake Rachel AL,2
name Wage Tax,3
If required file,3
Kelly Crescent Martinmouth AZ,2
Little-Montgomery LLC,1
Other enclosed Notice,3
Welch Squares West Andrea IL,2
Nicole Carter,0
C For Use,3
Brittany Russo,0
"Vance, Richmond and Cole and Sons",1
Morris and Sons Inc,1
Patty Ballard,0
Richardson Ltd LLC,1
Randy Inlet Christinatown AL,2
Graham Lakes Suite  Matthewtown IA,2
Benjamin PLC Group,1
Sydney Sims,0
Notice c D,3
Beth Wells,0
Oscar Rodriguez,0
Anthony Tyler,0
e first name,3
Renee Howard,0
Harris Ports Cooperton KS,2
Michael Rasmussen,0
Nicole King,0
 e first,3
Colleen Martinez,0
Notice c ,3
Phillips-Garza PLC,1
Scott Fork Nicoleport TN,2
tax withheld c,3
Gonzalez Courts Suite  Johnsonport OK,2
Brandon Junctions Suite  Carrolltown AR,2
"Snyder, Harding and Montoya PLC",1
Deanna Neck Fosterborough OH,2
"Garcia, Ortiz and Wagner LLC",1
file tax negligence,3
Patricia Light Apt.  Jasonhaven NH,2
state ID number,3
Justin Carpenter,0
Hill Forge Gillespiefort IL,2
"Simon, Stone and Morales LLC",1
wages tips Medicare,3
 State income,3
c E ,3
Knight Forges Suite  Chentown WI,2
"Schwartz, Maddox and Stephens Inc",1
Joshua Miller,0
file b Employer,3
"Salazar, Huerta and Fowler PLC",1
number This information,3
Henson-Peterson PLC,1
Smith-Lane Inc,1
Carolyn Bowers,0
Martin Durham,0
tax withhel c,3
Gregory Sanchez,0
Seth Bailey,0
Revenue Service Form,3
STATEMENT OMB Use,3
withheld  Medicare,3
"Williams, Moore and Leonard Inc",1
e first name,3
Kevin Lights Olivershire FL,2
Allen Rogers,0
Medina-Powell and Sons,1
G  ,3
Eric Wright,0
Ross and Sons Group,1
Amber Harris,0
Kathryn Miller,0
Andrea Manning,0
Ball Fields South Nicholasbury AL,2
 Nonqualified plans,3
Form Statement Copy,3
Bianca Drive Derekbury WV,2
Allison Pike Wardberg NH,2
Shepherd Inc Inc,1
Morrison-Brown Group,1
Jeanette Wallace,0
"Arellano, Hicks and Wells Inc",1
Social security tax,3
Vaughan and Sons Inc,1
Lynn Lowery,0
Kevin Brown,0
Alison Rivera,0
Copy C For,3
Lee Gardens Suite  Kevinstad ME,2
Karina Burgs Apt.  Lake Josephstad AK,2
Melanie Hardin,0
Social security tips,3
Ramsey-Leonard Group,1
Ashley Smith,0
"Huff, Cooke and George Inc",1
"Thompson, Wiggins and Miller and Sons",1
instructions box ,3
Control number Advance,3
Perez-Woods LLC,1
social security number,3
Tax  Department,3
Maria Barrera,0
Casey Group Group,1
Social security tax,3
 d ,3
Flores Road New Krystalshire KY,2
Marsh Highway South Williammouth LA,2
Last name ,3
Meagan Spring Suite  Isabelview IA,2
Dale Bolton,0
Erika Hodges,0
Mendoza-Lopez Ltd,1
Bryan Ramp Laurenstad CA,2
Lisa Fields Suite  East Thomas NM,2
"Warner, Lopez and Jenkins Inc",1
"Knight, Mccoy and Nicholson Inc",1
sickpay  Other,3
Dodson-Keller PLC,1
Molly Brown,0
"Nolan, Webster and Carroll Ltd",1
Gray PLC and Sons,1
"Bailey, Crawford and Taylor Ltd",1
Mary Morton,0
Lee-Griffin PLC,1
Rebecca Horton,0
Advance EIC payment,3
Wendy Blair,0
Holloway-Martin LLC,1
Benjamin Howard,0
Jacqueline Olson,0
Amanda Station Suite  Jessicastad MA,2
Natalie Phillips,0
Be Filed FEDERAL,3
Dr. Martin,0
  ,3
Rhodes Group Ltd,1
Kelly Hill Rosston VT,2
wages Social security,3
Adkins Group Group,1
Fisher Landing Jacquelineland NM,2
Morton PLC Group,1
Kennedy-Reed LLC,1
Johnson-Owens Group,1
Ray Island Port Michael ID,2
Marcus Shoals Lake Gina DC,2
Torres and Sons PLC,1
Social security wages,3
Campbell PLC PLC,1
Briana Hall,0
Keith Circle East Lisa IN,2
tax withheld c,3
 Local income,3
William Crescent Apt.  South Grantfort ID,2
Jennifer Neck Suite  Rogerstown ME,2
"Stewart, Collins and Moss and Sons",1
 f address,3
Stanley Pacheco,0
Hansen Unions Stanleyberg LA,2
Watson-Lopez and Sons,1
Jeffrey Hoffman,0
Moss-Le and Sons,1
name FI Wage,3
REISSUED social security,3
  Statutory,3
file Copy C,3
plan sickpay X,3
Todd Sanders,0
Leslie Prairie Suite  Lake Jenna SD,2
tips Medicare tax,3
Dawn Fritz,0
Jose Drake,0
Hernandez Inc Group,1
Locality name Wage,3
White Inc Inc,1
Federal income tax,3
Walsh Ltd Inc,1
This information furnished,3
Estrada Views Suite  East Albert AL,2
Social security tips,3
Cruz Cove Snyderburgh AZ,2
"Hodges, Kelly and Marquez Inc",1
Revenue Service Form,3
"Davis, Keller and Perkins and Sons",1
name  Nonqualified,3
C For Use,3
Phillip Neal,0
Statement se file,3
Cassandra Gonzalez,0
Jason Phelps,0
Nancy Mountain Apt.  Courtneymouth NH,2
Kevin Harrington,0
Johnson Orchard Apt.  Cummingsside CO,2
Monique Falls Suite  Sandramouth HI,2
"Cherry, Hawkins and Miller PLC",1
Sean Hodge,0
Christopher Course West Kelsey AR,2
Massey Tunnel Apt.  New Valeriefurt MA,2
number This information,3
Baker-White and Sons,1
Andre Park Suite  Jimenezmouth AZ,2
Jeffrey Points Suite  West Bryan FL,2
Andrea Stravenue Suite  Shaneland WI,2
C For Use,3
Tax  Department,3
Craig Coleman,0
State state ID,3
 Dependent care,3
Keith Harbor Apt.  Ryanview WI,2
tax withheld Social,3
Ellis-Wilson LLC,1
ID number ,3
Jasmine Cabrera,0
Willis Forest Suite  Haleyshire TX,2
Joseph Mission Port Alexandraborough RI,2
Lopez Ramp Apt.  Lake Debbiestad CO,2
"Hernandez, Ruiz and Williams and Sons",1
Robin Escobar,0
James Trail New Christopher SD,2
Ashley Hendricks,0
Diana Thompson,0
Williams Crossing Suite  Smithfurt LA,2
Walsh Inlet East Dianeville OR,2
ID number ,3
code  State,3
Thompson Inlet Suite  Nicholashaven IL,2
number  State,3
identification number compensation,3
Joshua Ramirez,0
Cynthia Frazier,0
"Garcia, Cook and Brown Ltd",1
Todd Expressway Apt.  New Shane OK,2
Lawrence Simpson,0
 Local income,3
Jenna Torres,0
Melanie Gibbs,0
a See instructions,3
d  H,3
Evans Streets Port Katherine NY,2
"Barnett, Cannon and Wright PLC",1
security number Visit,3
wages tips etc,3
"Little, Rodriguez and White Group",1
e firstname initial,3
John Diaz,0
Price LLC and Sons,1
Ashley Lamb,0
Holder LLC LLC,1
For Use enclosed,3
 State state,3
 D ,3
Veronica Center Hernandezborough IL,2
Scott Edwards,0
Patrick Walters,0
Statement Copy Be,3
Wilson-Harrison PLC,1
 Local income,3
White LLC Ltd,1
Jeffrey Burke,0
Taylor Lake Apt.  Lammouth WA,2
Gregory Lee,0
Nicholson-Scott LLC,1
David Kelly,0
Eugene Ramirez,0
wages tips ,3
Haley Inc LLC,1
Kristin Vasquez,0
Tammy Glen South Troy AK,2
Hayes-Myers Ltd,1
"Fitzgerald, Martin and Ortega and Sons",1
"Ray, Taylor and Clark PLC",1
Zamora Rest South Brittanytown ND,2
Sergio Kelley,0
Jeffrey Inlet Suite  Tylermouth AR,2
"Mills, Marks and Franklin Group",1
Linda Rodriguez,0
Herrera Ltd PLC,1
Stephanie Harper,0
Todd Silva,0
Mitchell Cannon,0
Nunez-Francis and Sons,1
Laura Underpass Apt.  East Katie HI,2
Ryan Nelson,0
Laura Brown,0
Ray PLC Group,1
Olivia Clark,0
Federal income tax,3
Hamilton-Booker PLC,1
"Spears, Cisneros and Taylor and Sons",1
"Parker, Shelton and Mitchell LLC",1
Luis Warren,0
This information furnished,3
John Watkins,0
Wilcox Ports Apt.  Kristinafort WV,2
Matthew Views Suite  Jonathanmouth AZ,2
Angela Hebert,0
Scott Hanson,0
Jamie Burg Apt.  Lake Justin LA,2
Joshua Estate Suite  Chandlershire OH,2
David Turner,0
Lynn LLC Inc,1
"Powell, Torres and Roberts Inc",1
Candace Garcia,0
Lynn Forges Lake Kayla DC,2
Christopher Brown,0
ZIP code Social,3
Powell Group and Sons,1
Gamble-Anderson Ltd,1
Toni King,0
Richard Moore,0
Gail Clark,0
Lori Davis,0
Amber Campos,0
Craig Davis,0
Blake Stokes,0
Scott Curve East Christopher NY,2
Kimberly Views Suite  North Matthewshire KS,2
required file tax,3
"Schmidt, Dorsey and Miles Inc",1
care benefit ,3
Misty Nunez,0
"Petersen, Bates and Jackson Inc",1
Scott Palmer,0
Blackwell Drive South Robert MD,2
Anthony Street Apt.  West Donna NJ,2
Fisher Haven Apt.  Jessicabury IL,2
Sarah Alexander,0
Russell Clayton,0
income tax ,3
Wilcox and Sons and Sons,1
Ray-Hoover and Sons,1
State state ID,3
Bonnie Hernandez,0
David Hamilton,0
Chang-Bishop and Sons,1
"Harris, Wu and Phillips Ltd",1
Andrea Common Suite  South Jamie ND,2
Lisa Webb,0
Aaron Swanson,0
"Clark, Hopkins and Brown Group",1
Laurie Graham,0
Jessica Brown,0
Costa Valleys Suite  Rosestad MI,2
Alexandra Lindsey,0
Yates Center Port Brianbury WA,2
"Walker, Taylor and James Ltd",1
Murray-Pearson Group,1
Nicholas Hernandez,0
Eugene Village West Jenniferborough KS,2
instructions forbox ,3
security wages Social,3
P  ,3
Scott Highway Apt.  Chapmantown LA,2
Richard Inlet Charlestown MS,2
Goodwin-Washington PLC,1
Kayla Morales,0
Be Filed FEDERAL,3
Williams Hills Apt.  Lake Heatherport OH,2
Richards Light New Michael OK,2
Tina Jones,0
tips  State,3
Hill LLC Group,1
David Pass Apt.  Ryanton OR,2
"Mclaughlin, Alexander and Gordon Group",1
"Davila, Martin and Hawkins PLC",1
Zuniga Walks Suite  Alexandriaborough HI,2
"Adams, Chase and Gilbert Inc",1
Delacruz-Ho LLC,1
Jackson-Grant LLC,1
number Visit IRS,3
file tax negligence,3
King-Carter Inc,1
Garrett-Gilbert Inc,1
Michelle Beard,0
"Meyers, Mendoza and Jackson Inc",1
Lamb-Martinez LLC,1
Richard Martin,0
Form Statement Copy,3
Davis Trace Petersonview KY,2
withheld Social security,3
Martinez-Short and Sons,1
Katherine Singh,0
Patricia Bridges,0
"Adams, Reyes and Vega Ltd",1
Anderson Inc Inc,1
Young Roads Jacksonville PA,2
Lori Garcia,0
Edwin Miller,0
Martinez Trail Suite  Laurafurt WI,2
Joshua Vaughan,0
Cody Summit Deborahstad WV,2
John Valley Suite  East Juanchester WV,2
Huber-Frazier LLC,1
Joshua Via Apt.  New Samueltown UT,2
Control number Advance,3
 Nonqualified plans,3
Gonzalez-Randall Group,1
Ryan Torres,0
Joshua Cohen,0
Craig Path Apt.  Lake Sharonborough WA,2
Brown Branch Port Raymond MD,2
Form Statement se,3
Clark Keys Apt.  Stephenside MS,2
Russell Ford Suite  South Michaelfort MO,2
"Barnes, Johnson and Ball LLC",1
Roman Canyon Martinezstad FL,2
"Johnson, Hart and Jefferson Group",1
ID number ,3
ID number ,3
Edward Martin,0
"Greene, Sherman and Dickerson PLC",1
"Smith, Price and Martinez Group",1
Schmidt Inc PLC,1
Dakota Young,0
"Walker, Patel and Mccarty Group",1
 d ,3
income tax withheld,3
Valenzuela Crescent East Courtney MN,2
Fields Fork New Matthewfort AZ,2
Lee PLC Inc,1
Barker PLC and Sons,1
Taylor Vista Suite  Amytown OK,2
Brown Falls Markview DE,2
Joseph Hall,0
Tax Return This,3
Morrison Grove Apt.  Margaretchester AZ,2
Robinson Causeway Suite  Gordonbury FL,2
Revenue Service Form,3
Harris Inc Ltd,1
Darrell Row Apt.  Kelleyshire DC,2
Stanton Vista North Reginaldchester OR,2
Jordan Johnson,0
Katherine Parks,0
Byrd Ports Keithshire LA,2
John Berry,0
Wagner-Green Group,1
Mcguire Point Apt.  New Amandafurt WY,2
Jennifer Walk Apt.  North Danny SC,2
Brandon Contreras,0
Cynthia Isle Apt.  Port Christian MD,2
Sheila Park Suite  East Morganchester ME,2
Lisa Anderson,0
Melissa Hardy,0
may imposed STATEMENT,3
Watson-Reese and Sons,1
plan sickpay x,3
"Patterson, Williams and Collins Group",1
Jacob Crossroad Apt.  Port Colton AR,2
Jimenez Crossroad Suite  East Kyleton OK,2
Curtis-Brown Group,1
Kaufman Ltd Group,1
Laura Hicks,0
f address ZIP,3
Stacy Anderson,0
Rodgers Lake Apt.  New Denise NC,2
Gregory Mountains Jonathanmouth NV,2
Boone Mission Apt.  Rodriguezbury MT,2
Timothy Miller,0
c ZIP code,3
Hernandez Islands Suite  North Stephenhaven CA,2
Erickson Tunnel Suite  Rachelberg WV,2
security wages Social,3
payment  Dependent,3
Alexander-Smith and Sons,1
security tax withheld,3
"Berg, Ali and King LLC",1
Lori Bartlett,0
Website STATEMENT OMB,3
West Points Miamouth WV,2
Jeffrey Dixon,0
Copy Be Filed,3
Monica Norris,0
Jodi Reid,0
Denise Divide West Amanda FL,2
Matthew Cape South Jeremyton WY,2
Audrey Brown,0
furnished Internal Revenue,3
security wages Social,3
Anderson LLC Ltd,1
Dennis Tunnel Apt.  New Elizabethport PA,2
REISSUED social security,3
Form Statement se,3
Franklin Ltd PLC,1
Perez Brook Suite  Lake Michael WV,2
Jean Hanson,0
Kathryn Field East Juan ND,2
Burke LLC Ltd,1
Barrett Crossroad Smithstad CA,2
Kevin Fowler,0
Moore Inc Ltd,1
Jackson Oval Suite  Valerieton OK,2
Richardson and Sons PLC,1
wages tips etc,3
Federal income tax,3
Andrews-Fields Group,1
 State wages,3
Banks Views Smithside MO,2
care benefits ,3
Chad Cove South Richard WV,2
Harry Fork Suite  South Olivia NV,2
Edwards-Knapp and Sons,1
Gabriela Mendoza,0
number  State,3
Bell Island Suite  Morrisonstad ID,2
Mendoza Inc and Sons,1
Christopher Harris,0
Reynolds Run Suite  Millerfort KS,2
Brock-Jenkins Group,1
  ,3
"Thompson, Butler and Garcia Inc",1
"Simpson, Gibson and Keller Ltd",1
Holder PLC and Sons,1
"Meyers, Poole and Hall Ltd",1
Mark Raymond,0
Shannon Zimmerman,0
Allocated tips Control,3
payment  Dependent,3
Jennifer Ville Thomasbury HI,2
Hernandez-Clark PLC,1
Joseph Gonzalez,0
income taxable fail,3
Stewart-Jones Group,1
Amanda Yu,0
Keep lower portion,3
Priscilla Hernandez,0
Localityname Wage Tax,3
Federal income tax,3
Debbie Warren,0
tips Medicare tax,3
Courtney Thompson,0
Roberts Group Group,1
Notice c d,3
Cory Keys West Michaelburgh AL,2
Clark Oval Apt.  Johnsonberg AR,2
Hayes Fort Suite  East Marthaview WV,2
Dr. Nicholas,0
Tracy Jones,0
Moreno LLC Group,1
identification number othercompensation,3
James Henderson,0
Travis Fowler,0
Ramirez Islands Apt.  New Noahhaven TN,2
Bowen Terrace Lake David MN,2
Park-Cruz PLC,1
Michelle Carroll,0
"Barnett, Walker and Ortega Inc",1
Miller Bypass New Christinestad CA,2
"Long, Ortiz and Johnson Group",1
tax  Local,3
Fowler Lake Lawsonburgh VT,2
Scott Greene,0
Brooks Inc Inc,1
employee plan sick,3
Shelly Holmes,0
Lawson Square Suite  New Jackiestad ID,2
Wheeler-Matthews PLC,1
Danielle Leonard,0
Sean Estates Melissabury PA,2
Brent Rue New Tina DC,2
etc  State,3
Keith Bridge Apt.  Angeltown WI,2
tips  Allocated,3
identification number othercompensation,3
Thomas Cordova,0
Keith Ltd Ltd,1
Notice c D,3
care benefit ,3
Brian Jacobs,0
Miles-Rivera Inc,1
Beltran-Rodriguez Inc,1
Bates-Thomas Ltd,1
"Gibson, Taylor and Lamb LLC",1
Andrea Johnson,0
"Jones, Snyder and Perry Group",1
Greg Contreras,0
Advance EIC payment,3
ZIP code Social,3
Chapman Shoal Apt.  Rachelton WY,2
Brown-Macdonald LLC,1
IRS Website STATEMENT,3
Michael Cowan,0
Samantha Martinez,0
income taxable fail,3
Carlos Brown,0
Billy Brown,0
Nicholas Tunnel Roytown NV,2
Marc Harbors North Christopher MS,2
Young-Dawson Group,1
April Canyon Apt.  Martinmouth CT,2
Lisa Parker,0
number compensation Federal,3
"Mclean, Baldwin and Bowen Group",1
E  ,3
Susan River Suite  Lake Debrashire NC,2
name Wage Tax,3
Erin Jenkins,0
number Advance EIC,3
Ronald Port Apt.  Teresastad MO,2
Internal Revenue Cut,3
"Rivera, Mitchell and Harrison Ltd",1
Kimberly Khan,0
"Cook, Gaines and Silva and Sons",1
Heather Pitts,0
"Ramirez, Martin and Dyer LLC",1
Joe Ferry Williamsmouth PA,2
Singh-Smith Inc,1
Jason Keys Apt.  South Jocelyn SC,2
taxable fail report,3
Walters Ltd LLC,1
Daugherty Squares Suite  South Lindahaven DE,2
  Statutory,3
employee plan sickpay,3
Sarah Moreno,0
Cynthia Garden Apt.  Christopherburgh WY,2
"Duarte, Clark and Browning Group",1
Munoz Square Apt.  Port Davidstad HI,2
Edwards Spring Port Johnstad DC,2
Jessica Wong,0
 State income,3
wages tips Medicare,3
Baker Mountain Apt.  Bestberg NY,2
 f address,3
Local  Local,3
Jeffrey Rapids Jeffmouth ID,2
Jonathan Mount South Cynthiabury MS,2
"Grant, Duncan and Schmitt Ltd",1
Proctor Inlet Erikhaven KY,2
John Park,0
Social security wages,3
Flores Ltd Ltd,1
penalty sanction may,3
Michele Cook,0
"Lam, Williams and Flores LLC",1
Blanchard PLC Inc,1
wages tips Medicare,3
Clarence Gillespie,0
wages tips Medicare,3
D  ,3
Daniel Grimes,0
Jessica Collins,0
Edward Miller,0
Watkins Drives Apt.  New Maryville ND,2
Rebecca Galloway,0
withheld Social security,3
Davis Mills Apt.  Destinyfurt WY,2
Garrett Field Krystalberg ME,2
Anderson-Mcintyre Inc,1
Jared Shoal Harperbury AL,2
Mercer Place South Stephenfurt NJ,2
"Mcdowell, Johnson and Holland Inc",1
wages Social security,3
Jones Square Apt.  Joshuaview ID,2
b employee plan,3
Carlos Mitchell,0
"Rodriguez, Cox and Mullen LLC",1
Virginia Smith,0
Morgan Nguyen,0
Murphy-Meyer PLC,1
Vega Inc Ltd,1
King-Hayes and Sons,1
Annette Bell,0
Barber Island Suite  Lake Stephanie GA,2
Rogers Turnpike Danielbury TX,2
Harris-Williamson PLC,1
Local  Local,3
This information furnished,3
Bell Light Lake Morganfurt IA,2
Green Camp Suite  West Carlosfort CT,2
security tips Allocated,3
  D,3
Anthony Johnson,0
"Wiley, Richardson and Fuentes Ltd",1
This information furnished,3
Leah Road Suite  Onealfort FL,2
Morgan Run South Michellemouth MS,2
Dominguez Estate Lake Thomasbury NE,2
Gates Lodge Suite  Port Aaronborough MS,2
Norris Views Apt.  Lake Barbarachester MD,2
Allen Way West Julie MS,2
Yates Mountains Suite  East Margaretville ME,2
James Rodriguez,0
Erin Phillips,0
Cody Way Suite  Port Jessica OR,2
Cardenas-Mora PLC,1
"Hughes, Garcia and Wyatt LLC",1
Medicare tax withheld,3
Nonqualified plans a,3
Kelly Chapman,0
Alyssa Corners Lake Jason WY,2
State  State,3
OMB Use b,3
 Department Revenue,3
report b Employer,3
Elizabeth Gordon,0
Vargas-Hansen LLC,1
Hess-Clark Group,1
"Jones, Reese and Lawson Ltd",1
Kelsey Light East Robertberg MD,2
withheld c ZIP,3
tips Allocated tips,3
Alexander Inc LLC,1
Bates Port Apt.  Wilsonland LA,2
Hicks Shore Apt.  West Michaelberg IN,2
Revenue Service Form,3
"Cruz, Rodriguez and Moran PLC",1
 State state,3
Michelle Brown,0
Leonard Foley,0
Frank Oval Heathershire AK,2
Miller Roads Apt.  South Rogershire VT,2
Stanley Snyder,0
Jill Field East Jessica DE,2
"Watson, Love and Gray Inc",1
Amy Vista Williamfurt HI,2
Tyler Hernandez,0
 Locality name,3
Christina Mews Justinbury WV,2
Employer identification number,3
Brett Drive Suite  West Anna AK,2
Shaffer Mountains Apt.  Sheilaburgh CA,2
instructions box ,3
Cheryl Manning,0
Melanie Martinez,0
Palmer-Daniels Group,1
 f address,3
Michelle Adams,0
Daniels Inc and Sons,1
Richardson Mountains New Ryan IL,2
Ryan Fork Suite  Paulton PA,2
Oliver-Peterson Ltd,1
Robert Forks Hughesmouth AR,2
Perez-Montes Ltd,1
Baker Isle East Sarahview WA,2
James Island Apt.  West Briantown ID,2
Social security tax,3
number Advance EIC,3
Misty Berger,0
required file tax,3
Erin Crescent Laurentown OR,2
John Baker,0
Barnett-Walls PLC,1
April Mountains Apt.  Hudsonton AK,2
Website STATEMENT OMB,3
Sweeney Way Apt.  South Tamiland WV,2
Johnson Parkway Suite  South Ericborough MA,2
wages tips etc,3
Price Inc PLC,1
Durham-Kaiser and Sons,1
Mario King,0
Chapman Inc LLC,1
first name initial,3
Mcdonald-Harris Inc,1
Reyes PLC Group,1
Eugene Crest Garretthaven MI,2
Martin-Lester and Sons,1
Nathan Gomez,0
"Hoffman, Clark and Glenn Ltd",1
"Fry, Aguirre and Forbes Group",1
Carroll Islands Suite  East Alejandrofurt TX,2
ZIP code social,3
Love Streets New Matthew AL,2
Price and Sons and Sons,1
"Mcdowell, Anderson and Shea Group",1
Sharon Meyer,0
David Velez,0
James Allen,0
Erika Meza,0
Dale Young,0
Jaime Wheeler,0
Thompson Isle Eddieborough MN,2
Christensen-Brown LLC,1
Young and Sons Inc,1
Bonnie Stravenue Suite  New Stephanietown OH,2
Other enclosed Notice,3
Antonio Sutton,0
 P ,3
tips etc ,3
Jennifer Olsen,0
Dunlap-Lee Ltd,1
Megan Green Apt.  Jasonmouth ID,2
Jenkins Inc PLC,1
Tonya Johnston,0
"Beck, Perez and Rose Group",1
Matthew Gomez,0
forbox  ,3
Melissa Evans,0
information furnished Internal,3
wages Social security,3
Stuart River South Christopher AR,2
