context,label
Emily Mount Apt.  North Sandra MI,2
Richards Tunnel Apt.  West Howardview NY,2
Deborah Lowe,0
ID number  State ,3
Gonzalez Circle New Matthewfort TX,2
Shannon Williams,0
Blake Stokes,0
Salinas Forest Port Catherine DC,2
taxable fail report b Employer,3
Rita Unions Kristinaburgh ME,2
Brett Drive Suite  West Anna AK,2
Baldwin-Myers LLC,1
Morris PLC LLC,1
Drew Jones,0
George Blair,0
Christy Conway,0
file b Employer identification number,3
Alexis Browning,0
Page Burg Apt.  Port Selena LA,2
tips Medicare tax withheld Social,3
"Shah, Nelson and Perez Group",1
Erica Gardner,0
Raven Parkways Port Amandamouth NE,2
"Greene, Sherman and Dickerson PLC",1
tax withheld Social security tips,3
Thomas Frost,0
Lynch-Obrien LLC,1
Livingston-Mckinney Inc,1
tax withheld c ZIP code,3
Gregory Peterson,0
required file tax negligence penalty,3
Local income tax  Locality,3
Website STATEMENT OMB Use nsev,3
c  d P ,3
income tax  Local wages,3
 State wages tips ,3
"Diaz, Stout and Martin Inc",1
"Weber, Skinner and Fuller Ltd",1
Michael Barker,0
"Gillespie, Mckay and Logan PLC",1
See instructions box  ,3
Martin Durham,0
income tax  Local wages,3
Gregory Hollow North Brandyside GA,2
Stephanie Mall North Robert SC,2
tax withheld c ZIP code,3
Matthew Avenue Suite  East Markton NE,2
  G  ,3
William Leon,0
Evans-Schwartz Group,1
Be Filed FEDERAL Tax Return,3
Peters Junctions New Cheryl UT,2
Richard Mission Stevenfurt AR,2
Greene Square Suite  Port Terri GA,2
Monique Stafford,0
Julian Cunningham,0
Jeffery Wyatt,0
Angela Ellison,0
David Turnpike Apt.  Bassbury PA,2
Black-Torres Inc,1
Debra Carlson,0
tips Control number Advance EIC,3
Murphy-Meyer PLC,1
Local income tax  Locality,3
Pamela Johnson,0
Wilson and Sons Group,1
Cut Keep lower portion REISSUED,3
Local income tax  Locality,3
tips Medicare tax withheld Social,3
Patel PLC Inc,1
Edwards Prairie Apt.  Kendrabury PA,2
wages tips Medicare tax withheld,3
Be Filed FEDERAL Tax Return,3
Martinez Center West Micheal WY,2
 State state ID number,3
Erin Crescent Laurentown OR,2
Mariah Zhang,0
Ward-Rogers Ltd,1
Lisa Parker,0
Paul Brooks North Willie GA,2
Diaz LLC LLC,1
"Jacobson, Chambers and Young Ltd",1
sickpay X E  ,3
If required file tax negligence,3
Casey PLC Inc,1
Christine Terrace Suite  Joannechester AL,2
Clark Ltd Group,1
Perez-Romero PLC,1
Mariah Hunt,0
E  Other enclosed Notice,3
Richard Nichols,0
Social security tips  Allocated,3
"Robinson, Brooks and Lopez Inc",1
information furnished Internal Revenue Cut,3
Thomas Martinez,0
"Lane, Gomez and Guerra Group",1
Jean Hanson,0
Moran Prairie Andersonmouth WA,2
Eugene Ramirez,0
Floyd Group LLC,1
Munoz Square Apt.  Port Davidstad HI,2
Christopher Long,0
Notice c d  ,3
Bruce-Irwin LLC,1
Dana Forge Jorgeton CO,2
 Dependent care benefits ,3
Parker Center Port Lisa MN,2
"Rhodes, Anderson and Bailey Group",1
"Watts, Thompson and Schroeder LLC",1
Melissa Parkways Apt.  Rodriguezfort RI,2
Ryan George,0
Hopkins Group Ltd,1
Brandon Ross,0
Revenue Cut Keep lower portion,3
Marks-West Inc,1
Daniel Yang,0
Valenzuela Group and Sons,1
Sergio Wright,0
REISSUED social security number Visit,3
Dawn Robinson,0
box  D  ,3
Romero-Myers and Sons,1
Carrie Gonzalez,0
Adrian Fall Suite  South Ricky MI,2
Williamson-Santos PLC,1
Robert Turnpike North Jasonfort WV,2
Reeves Tunnel New Stevehaven NH,2
Debbie Warren,0
See instructions box  ,3
Smith Club East Patricia NJ,2
"Williams, Mejia and Johnson PLC",1
Morrison Ltd Group,1
Goodwin Port Apt.  South Desireeside WA,2
Lee PLC Inc,1
Johnson and Sons Ltd,1
"Fisher, Hooper and Torres Ltd",1
Jose Wade,0
payment  Dependent care benefit,3
 Statutor Retirement b employe,3
Allocated tips Control number Advance,3
Notice c d  H,3
identification number compensation Federal income,3
Jones Bypass Millerstad WA,2
Evans Springs Port Jessica NE,2
Cross LLC PLC,1
Gerald Jones,0
security tax withheld Medicare wages,3
Webb Stravenue Apt.  Sarastad NJ,2
Snow Mountain North Cherylton KY,2
Alicia Woods,0
Cherry Inc LLC,1
Ann Chang,0
Benjamin Isle Huntfurt CO,2
Evans Motorway Apt.  West Wesley ID,2
Bell-Martin PLC,1
Davidson Square Apt.  South Courtney AR,2
Woods Ltd Inc,1
Tony Marks,0
David Wolf,0
Dependent care benefit  e,3
Christopher Fort Apt.  Pettyville NC,2
Welch-Gonzalez Ltd,1
Wright-Garcia Group,1
Brandy Jones,0
Adam Lynch,0
"King, Davis and Crosby and Sons",1
Christopher Allen,0
"Wade, Parks and Chambers PLC",1
Alex Motorway Apt.  Sandrafurt VT,2
Shawn Inlet Samuelside NE,2
David Bernard,0
c ZIP code Social security,3
Revenue Cut Keep lower portion,3
Steven Holt,0
number Advance EIC payment Dependent,3
sickpay X x P ,3
Salazar-Sullivan Ltd,1
Harris-George Ltd,1
Samantha Barnes,0
Robinson Inc Ltd,1
Katie Dunn,0
Mann-Cox LLC,1
Diana Crossroad Rachelbury ID,2
Hines LLC Group,1
Annette Williams,0
Sarah Bell,0
G  Statutory Retirement b,3
forbox    ,3
Duffy and Sons Group,1
Pierce Bridge Zimmermantown DC,2
Lisa Myers,0
Internal Revenue Cut Keep lower,3
Danielle Horton,0
"Meyers, Poole and Hall Ltd",1
  Statutory Retirement b,3
Amanda Hayden,0
Giles Green North Destinyville IA,2
Kimberly Bauer,0
Payne Estate Apt.  Watsonfurt RI,2
security tax withheld Medicare wages,3
Cory David,0
Candace Garcia,0
Allocated tips Control number Advance,3
Lawrence Flat New Philipstad FL,2
"Silva, Martin and Brooks PLC",1
plans a See instructionsforbox ,3
Mr. John,0
Mrs. Courtney,0
Morrison Grove Apt.  Margaretchester AZ,2
Benjamin Cervantes,0
Jon Rue Matthewville DE,2
code  State state ID,3
Alan Rue Karaborough AK,2
William Mathis,0
Joshua Ramirez,0
Tyler Weiss,0
William Neal,0
Santos PLC Group,1
Anderson Inc Inc,1
G   Statutor Retirement,3
Yates Mountains Suite  East Margaretville ME,2
Keith Ltd Ltd,1
wages Social security tax withheld,3
Cheryl Manning,0
Smith Knoll South Patrick MO,2
withheld c ZIP code Social,3
Heather Vista Kathleenside OH,2
Natalie Brandt,0
Landry-Hughes Ltd,1
Webster Mountain South Lisa CT,2
Delacruz Tunnel Barrychester UT,2
Marie Dale West Carol PA,2
Robert Thompson,0
Jessica Spurs Apt.  West Zacharyfurt VT,2
Allen Group LLC,1
Gates Ltd PLC,1
Stanley Wells Rileyfort OK,2
Timothy Miller,0
Hansen Rest Apt.  North Shawn SD,2
"Johnson, Jones and Fuller Inc",1
Pugh Landing North Elizabethhaven NH,2
withheld Social security tips ,3
f address ZIP code ,3
Rebecca Bryant,0
Carrie Jacobs,0
Joseph Gillespie,0
Jennifer Hill,0
James Williams,0
Keith Trail Apt.  Markhaven WY,2
"Richardson, Torres and Brown LLC",1
Ariana Garza,0
"Walter, Lewis and Williams Ltd",1
Patterson and Sons Group,1
Gray PLC and Sons,1
Cervantes-Morales PLC,1
State state ID number ,3
Mr. Danny,0
c G  d ,3
Mr. Shawn,0
Local wages tips etc ,3
Brandon Ramirez,0
George Knolls Suite  Olsenton ND,2
Keith Neck Apt.  Stevenburgh KS,2
Thomas-Boyd Inc,1
King and Sons Ltd,1
Joan Campbell,0
Deborah Williams,0
Miller Rue Suite  East Brenda WV,2
Notice c E  d,3
Advance EIC payment  Dependent,3
"Reese, Stewart and Moore Group",1
Bobby Torres,0
Alicia Trace Apt.  Pughfort KS,2
State  State income tax,3
Richard Camp East Donald KY,2
Gonzalez PLC Inc,1
Locality name Wage Tax ,3
Thomas Cordova,0
Advance EIC payment  Dependent,3
Mary Thompson,0
Joseph Unions Apt.  New Carolyn TX,2
social security number Visit IRS,3
Other enclosed Notice c d,3
"Washington, Sandoval and Cline Inc",1
wages Social security tax withheld,3
Steven Meyer,0
X   Other enclosed,3
Fields Fork New Matthewfort AZ,2
Collins Divide Nicholasstad IN,2
Martin-Lester and Sons,1
Collins LLC and Sons,1
Gregory Fry,0
Stacey Mckinney,0
numbe Advance EIC payment ,3
Other enclosed Notice c d,3
 e first name initial,3
Jack Trail Apt.  New Sarahside MN,2
"Schultz, Ortiz and Hayden PLC",1
"Wilkinson, Gibbs and Berg and Sons",1
Miss Renee,0
plan sickpay X X ,3
tax  Local  Local,3
Form Statement Copy Be Filed,3
IRS Website STATEMENT OMB Use,3
Herrera-Miller Ltd,1
Mary Mill Apt.  Stephenland GA,2
tax  Localityname  Wage,3
Waters-Pena and Sons,1
Katherine Hensley,0
Moon Inc PLC,1
Morgan Run South Michellemouth MS,2
Daniels Square Apt.  South Timothy IA,2
wages Social security tax withheld,3
G  f address ZIP,3
Martinez PLC Ltd,1
State state ID number ,3
enclosed Notice c D ,3
Brown Island Nicoleborough NY,2
Kelly PLC Group,1
withheld Medicare wages tips Medicare,3
Morgan PLC LLC,1
Cody Oval Norrisview FL,2
Tina Walk Apt.  East Howard MD,2
Sharp and Sons Group,1
Sarah Circle Mendezbury ND,2
Tax  Department Revenue Service,3
Amy Allison,0
 Local wages tips ,3
Nicholas Hernandez,0
Tracey Garden Hallfurt HI,2
Fernandez Common Suite  Williamsonland NC,2
Smith Lake Suite  North Michelle SD,2
Elijah Smith,0
Stephen Scott,0
"Long, Ortiz and Johnson Group",1
Raymond Glenn,0
"Smith, Coleman and Roberts LLC",1
Joseph Hernandez,0
Dependent carebenefits   e,3
Joseph Spencer,0
Garcia LLC Group,1
"Ward, Coleman and Clark Group",1
Adam Drives Suite  East Johnfurt NJ,2
Alexander Ellis,0
Valerie Evans,0
Brown Knolls Port John WV,2
Turner Mews Monicatown SC,2
Kristina Expressway Suite  Ponceberg KS,2
"Berry, Cummings and Estrada and Sons",1
 Locality name Wage Tax,3
Mr. Paul,0
security number Visit IRS Website,3
King Inc PLC,1
f address ZIP code E,3
Eric Thomas,0
Arnold-Jones and Sons,1
Stanley Adams,0
 Other enclosed Notice c,3
Howard Street Port Sandraland IA,2
Nunez Village Kirkfurt MT,2
Tony Clements,0
"Harrison, King and Ruiz Ltd",1
care benefits   e,3
Statutory Retirement b employe plan,3
Caroline Frederick,0
Daniel Courts Sanchezshire DE,2
Derek Lewis,0
Cox Circles Apt.  Port Christopher GA,2
Teresa Taylor,0
number compensation Federal income tax,3
"Kelley, Klein and Cunningham Inc",1
Holland Ferry Apt.  Port Matthew WV,2
Jennifer Weber,0
Michelle Benitez,0
Donna Lodge South Joseph IL,2
Joshua Duran,0
Form Statement se file Copy,3
Michelle Point West Christopher HI,2
Hicks and Sons Ltd,1
Zimmerman-Dixon and Sons,1
Rodriguez Ltd LLC,1
Sandra Village Scottmouth SD,2
April Prince,0
care benefit   e,3
tips  State income tax,3
Joan Barton,0
address ZIP code  State,3
Andrew Sullivan,0
Dylan Parker,0
Taylor Fields Suite  New Bradley MA,2
Robert Villa,0
Jasmine Jimenez,0
Jesse Patel,0
Lauren Mcdonald,0
Donald Coleman,0
Advance EIC payment  benefit,3
Fernandez-Leblanc and Sons,1
Lori Islands Alexanderburgh AZ,2
Dr. Martin,0
H   Statutory Retirement,3
Allocated tips Control number Advance,3
wages tips Medicare tax withheld,3
Statement se file Copy C,3
Matthew Myers,0
Courtney Isle Lake Richardview MS,2
Lawrence-Williams Ltd,1
Travis Fowler,0
Gail Clark,0
Courtney Spur Apt.  Stevenberg OK,2
Hall-Schmitt Group,1
Craig PLC Ltd,1
"Jimenez, Cabrera and Smith Inc",1
Gray Well Apt.  Paulside OH,2
Ortiz-Perez Ltd,1
Morrison Ltd Inc,1
Rhonda Walk Arthurchester WY,2
Leonard Cliffs East Jerryfort VT,2
Daniel Jenkins,0
Johnson-Ramirez PLC,1
Lee Gardens Suite  Kevinstad ME,2
Ward Pine Suite  West Anna OR,2
Larson Divide Cynthialand GA,2
Revenue Service Form Statement Copy,3
Revenue If required file tax,3
Jordan Union Apt.  East Kristine MA,2
Herrera Inc and Sons,1
Phillip Reilly,0
enclosed Notice c P ,3
tips Control number Advance EIC,3
Stanley Snyder,0
"Romero, Stein and Mckee Group",1
Lori Fords Markstad AK,2
Federal income tax withhel c,3
Hughes Inc PLC,1
Campbell Fort Francisfort NM,2
Stacy Anderson,0
Peterson Neck Port Brianna AK,2
Frank LLC PLC,1
Internal Revenue Cut Keep lower,3
Johnson Stravenue Suite  Port Dawnberg DE,2
"Thompson, Richards and Park and Sons",1
Hayes-Myers Ltd,1
  Other enclosed Notice,3
Christian Brown,0
wages Social security tax withheld,3
Shepherd Row Sharonstad MD,2
This information furnished Internal Revenue,3
 Dependent care benefits ,3
Stephens-Sims Ltd,1
"Holt, Garza and Frank LLC",1
payment Dependent care benefit ,3
tips Medicare tax withheld D,3
name  Nonqualified plans a,3
Form Statement Copy Be Filed,3
Peterson Alley Apt.  Cliffordhaven ND,2
Martin Ltd Inc,1
Joan Fischer,0
"Webb, Booker and Rubio LLC",1
Williams Fields Apt.  West Amandafurt VA,2
Joshua Herring,0
Lewis Gateway Apt.  Nolanmouth WY,2
Price-Ryan LLC,1
Dominguez PLC Inc,1
ZIP code  State state,3
b employer lan sickpay X,3
Drew Jimenez,0
Laura Carlson,0
Terrance Turnpike South Ronaldstad MO,2
Statutory Retirement b employee plan,3
John Hicks,0
identification number compensation Federal income,3
Dalton PLC LLC,1
Wright Underpass Apt.  Hamptonshire OK,2
"Robinson, Clark and Mason PLC",1
Stephen Chavez,0
Davis Inc Group,1
Beth Stephens,0
Veronica Martinez,0
"Gutierrez, Morgan and Perkins Ltd",1
Federal income tax withheld c,3
Stephens Neck Apt.  Davidland ND,2
Heather Moreno,0
Williams Brooks West Crystal FL,2
Paula Lee,0
security number This information furnished,3
Ray-Hoover and Sons,1
Belinda Mccarty,0
Nancy Crest Port Adrian AK,2
 Nonqualified plans a See,3
Baldwin-Rivera and Sons,1
file Copy C For Use,3
Harris Locks East Alyssa CO,2
Henderson Falls Apt.  Markmouth WY,2
Dennis Hill Suite  Ruizberg MS,2
Ali Ferry Apt.  Sethbury NE,2
OMB Use Rsev file b,3
Mark Grove North David MT,2
Margaret Choi,0
Kevin Harrington,0
Isabel Holden,0
Sergio Kelley,0
Melanie Martinez,0
Cervantes Streets Apt.  Port Jacob MT,2
Sarah Mills South Matthew NJ,2
Todd Davis,0
"Graham, Eaton and Johnson PLC",1
Stephen Gonzalez,0
"Cole, Smith and Warner and Sons",1
"Allen, Garcia and Rojas and Sons",1
Church-Jacobs Ltd,1
Peterson Mall Suite  Kellytown CO,2
"Ellis, Ford and Travis PLC",1
Susan Fitzpatrick,0
Be Filed FEDERAL Tax Return,3
Melanie Watson,0
Ho Corners Suite  Port Julieview GA,2
 Local  Local income,3
Local wages tips etc ,3
"Hicks, Smith and Phillips Ltd",1
instructions forbox   ,3
Gibbs LLC Group,1
Andrea Deleon,0
Hendricks Ridge Apt.  Wallaceland OH,2
Buck-Stone Inc,1
Tyler Nichols,0
ZIP code Social security wages,3
Johnson-Terry Ltd,1
required STATEMENT OMB file tax,3
Melissa Carroll,0
X G   Other,3
Charles Collins,0
Duncan-Diaz LLC,1
c ZIP code Social security,3
withheld Medicare wages tips ,3
withheld c ZIP code Social,3
security wages Social security tax,3
IRS Website STATEMENT OMB Use,3
"Reed, Howe and Bailey Ltd",1
Sarah Brown,0
f address ZIP code ,3
Jones Heights Brettport NV,2
Herring Freeway Meganburgh NE,2
Pierce LLC and Sons,1
Mike Thomas,0
Daniel Port Apt.  West Susan GA,2
Bowman Skyway Suite  Cherylstad OK,2
Caroline Roberts,0
Social security tips  Allocated,3
Sarah Trail Apt.  New Anthonyland PA,2
Brown-Gallagher Group,1
c d  f address,3
tax withheld c ZIP code,3
"Sutton, Bass and Pennington LLC",1
"Novak, Chambers and Allison Inc",1
Jasmine Walk Suite  Weaverport NY,2
H   Other enclosed,3
Jennifer Mission Apt.  Washingtonfurt DC,2
Wanda Moreno,0
John Hernandez,0
Gomez Spring South Erika NC,2
Keep lower portion REISSUED social,3
Michelle Anderson,0
Dependent care benefits  ,3
Pacheco Camp Nancyland NC,2
Fuller-Mitchell Ltd,1
Henson Flat Sotoport DE,2
d E  f address,3
Turner Inc and Sons,1
Villarreal Drive Apt.  Brownfurt ID,2
Cross Pines Suite  Johnstonville SC,2
Brady Harbor Suite  Mackenzieton HI,2
Rodriguez Manor West Robert GA,2
John Green,0
benefits   e first,3
Hopkins Ranch Apt.  East Amandahaven WY,2
State income tax  Local,3
Riley LLC PLC,1
Jeffrey Kim,0
Isabella Well Apt.  Leonmouth KS,2
income tax withheld c ZIP,3
Nixon Mountains Suite  Mathisland RI,2
"Hanson, Perez and Lloyd Inc",1
Courtney Duran,0
Use nsew file b Employer,3
Susan Meza,0
sickpay D   Other,3
Jones-Lindsey Group,1
Felicia Summers,0
e first name initial Last,3
Mcdaniel Terrace Brandonfurt CT,2
Katherine Mews Apt.  Susanside WA,2
Michael Hall,0
"Brown, Robinson and Evans Group",1
portion REISSUED social security number,3
nsew file b Employer identification,3
Taylor Hernandez,0
Jamie Common Apt.  Williamston IN,2
Marshall Course Apt.  West Marie NJ,2
Terry Harbors South Michael KS,2
Bennett LLC and Sons,1
Tracy Stream Apt.  North Cameron IN,2
wages tips Medicare tax withheld,3
Anderson Overpass Suite  West Evan NH,2
Local  Local income tax,3
number compensation Federal income tax,3
 State  State income,3
address ZIP code  State,3
"Baker, Morrow and Owens and Sons",1
Chelsea Christian,0
Jaclyn Morris,0
Duran Flats Apt.  Lake Stephen NY,2
Michael Hughes,0
Ryan Row Mathewsberg WV,2
STATEMENT OMB income taxable fail,3
Copy Be Filed FEDERAL Tax,3
April Divide West Marymouth CA,2
"Brewer, Martinez and Klein Inc",1
Kristin Vasquez,0
"Neal, Jones and Mejia Inc",1
Sean Benjamin,0
Nathan Barnett,0
Tyler Howard,0
b employee plan sick pay,3
Wage Tax  Department Revenue,3
Perez Group LLC,1
Visit IRS Website STATEMENT OMB,3
David Miller,0
Brittney Ward,0
number This information furnished Internal,3
security tax withheld Medicare wages,3
income tax  Local wages,3
Tiffany Ramirez,0
Campbell Ltd and Sons,1
Paige Garcia,0
Courtney Thompson,0
Parker Ltd PLC,1
  H  ,3
Smith-Smith Ltd,1
Alyssa Ferry Apt.  Port Eileen IL,2
EIC payment Dependent care benefit,3
Andrea Johnson,0
Shannon Trace Suite  Anitatown WA,2
Clayton Inc Inc,1
payment  benefits  ,3
"Nguyen, Brown and Jenkins Inc",1
Dakota Elliott,0
Pearson Pine Apt.  Lake Alan NJ,2
Wage Tax  Department Revenue,3
Bethany Ho,0
Michael Locks Apt.  North Alexander NV,2
Visit IRS Website STATEMENT OMB,3
Annette Harrell,0
Local income tax  Locality,3
Caldwell Knolls Arellanoview IA,2
Matthew Roman,0
"English, Smith and Clark and Sons",1
Matthew Johnston,0
Gonzalez Ltd Group,1
Carla Martinez,0
Brown Branch Apt.  Port Tanya IN,2
"Brennan, Gomez and George and Sons",1
Tucker-Jones LLC,1
wages tips etc  State,3
Turner LLC PLC,1
Lucas Ltd PLC,1
Copy C For Use enclosed,3
Johnson-Michael PLC,1
Samantha Vincent,0
White Inc Ltd,1
"Hernandez, Alexander and Phillips PLC",1
Local  Local income tax,3
Stephanie Reeves,0
David Flats Josephbury MA,2
Daniel Prince,0
Karen Martin,0
Mrs. Debbie,0
Advance EIC payment Dependent care,3
Perez Brook Suite  Lake Michael WV,2
"Duarte, Clark and Browning Group",1
Houston-Beck Group,1
D   Statutory Retirement,3
Jones Radial Davidview KS,2
Kathleen Wallace,0
Shawn Sosa,0
Peterson Knolls New Frankhaven VA,2
Diane Jones,0
Crystal Burg Apt.  Davisburgh AR,2
Joshua Ramp Suite  Kellermouth WA,2
Katie Clarke,0
Delgado Forest Cummingsfort MI,2
Nicole Gonzalez,0
  e first name,3
tax  Locality name Wage,3
"Camacho, White and Goodwin and Sons",1
Robinson Island Travisshire MT,2
Darren Jones,0
Holt-Farmer LLC,1
Ibarra Land Suite  New Bryan CO,2
Lisa Richard,0
Young and Sons Inc,1
Sean Lakes Fitzpatrickhaven MA,2
Advance EIC payment  Dependent,3
Filed FEDERAL Tax Return This,3
David Parks,0
  e first name,3
Jones Ltd Ltd,1
instructions forbox   G,3
Edwin Key New Brandon MA,2
Erin Greens Apt.  West Janet CA,2
Davis-Moon PLC,1
Anderson Turnpike Marissafurt AR,2
Marc Road Lynchtown CO,2
Gregory Johnson,0
Richard Hart,0
Charles Walks Jeremystad MT,2
Curtis Fork Kellyhaven MI,2
Michelle Abbott,0
STATEMENT OMB income taxable fail,3
security number Visit IRS Website,3
b Employer identification number compensation,3
Wade Well Port Laura WY,2
Ronald Jones,0
b Employer identification number compensation,3
Coffey-Patel Inc,1
Miller-Peterson PLC,1
Jones Inc and Sons,1
Department Revenue Service Form Statement,3
   Statutor Retirement,3
"Stewart, Woods and Green Inc",1
Retirement b employee plan sick,3
Adams Passage Tracyshire VA,2
Delacruz-Ho LLC,1
"Clayton, Johnson and Orr Inc",1
Christina Howard,0
social security number This information,3
Klein-Mclaughlin Ltd,1
Bryan Views Jessicafurt WY,2
Bonnie Stravenue Suite  New Stephanietown OH,2
REISSUED social security number Visit,3
security number Visit IRS Website,3
John Rice,0
Sean Rogers,0
Jimenez-Scott Group,1
security wages Social security tax,3
Porter Crescent Apt.  West Daniel SC,2
Danielle Cooper,0
Deborah Wells East Cassandra CT,2
Ronald Miller,0
"Mills, Conway and Howell Group",1
"Hardy, Rodriguez and Pope PLC",1
Kelsey Light East Robertberg MD,2
Nielsen LLC and Sons,1
Federal income tax withheld c,3
 Localityname DO Wage Tax,3
furnished Internal Revenue Cut Keep,3
Kyle Munoz,0
Wiley-Carroll LLC,1
Katrina Landing Apt.  New Taylor VA,2
Middleton Spurs Apt.  Vargasfort NV,2
Derrick Graham,0
file b Employer identification number,3
Robert Burton,0
Matthew Guerrero,0
Higgins-Collins LLC,1
Kayla James,0
Joshua Mcpherson,0
number compensation Federal income tax,3
tax  Locality name Wage,3
Jessica Wong,0
Paul Manors Suite  New Johnmouth NY,2
Be Filed FEDERAL Tax Return,3
Oneill-Tucker Group,1
Kristin Key,0
address ZIP code  State,3
Mason Inc LLC,1
Tracy Pass Suite  Elizabethfurt MD,2
Amy Wiley,0
"Scott, Maxwell and Aguirre Group",1
Herman-White Inc,1
Liu-Sanchez LLC,1
Love Group LLC,1
Jason Carey,0
Harrington Plain Apt.  East Kaylaville MT,2
"Owens, Robertson and Leonard Ltd",1
Danielle House,0
Tammy Campos,0
Nicholas Cape New Timothytown TN,2
Yoder-Young LLC,1
Frazier-Matthews Ltd,1
Elizabeth Smith,0
 f address ZIP code,3
Duran LLC LLC,1
Jennifer Morgan,0
Elliott Points Apt.  Harperbury KY,2
Giles and Sons Inc,1
number Advance EIC payment Dependent,3
Michael Brown,0
Matthews Wall Apt.  Cookside TX,2
This information furnished Internal Revenue,3
Ronald Bautista,0
Phillip Carroll,0
Cunningham-Harris PLC,1
David Wilson,0
report b Employer identification number,3
King-Carter Inc,1
Christopher Mews Jordanborough NY,2
penalty sanction may imposed STATEMENT,3
Mary Knox,0
Shelby Knoll Suite  Ronaldside CO,2
Taylor Lake Apt.  Lammouth WA,2
sanction may imposed STATEMENT OMB,3
Copy Be Filed FEDERAL Tax,3
Bentley-Blair and Sons,1
"Ramos, Wright and Alexander LLC",1
Reese Isle Joannahaven UT,2
Christopher White,0
Paul Lindsey,0
Steven Vazquez,0
Locality name Wage Tax ,3
etc  State income tax,3
Moody Glens Apt.  Michaelfort NE,2
Morales-Alexander PLC,1
Amanda Canyon Morganfurt TX,2
Tonya Inlet South Dianestad AZ,2
tips  State income tax,3
Carter-Thomas and Sons,1
Jeffrey Hoffman,0
Johnson Estates Suite  North Jessicafurt WI,2
Brady-Nelson Ltd,1
Kyle Extension Port Brian NY,2
ID number  State wages,3
"Mcdaniel, Cox and Thompson Ltd",1
Todd Court Suite  Stanleyshire MA,2
"Gordon, Meyers and Donaldson PLC",1
Alexandra Extension Bennettburgh WY,2
Internal Revenue If required file,3
Jimenez Gateway Russellborough CA,2
Statutory Retirement b emplove lan,3
"Rivera, Underwood and Huber and Sons",1
"Durham, Hall and Thomas and Sons",1
Brian Montgomery,0
Fischer-Fisher LLC,1
Watkins PLC and Sons,1
Control number Advance EIC payment,3
Caldwell Station Apt.  East Russell SD,2
Harrison Group LLC,1
Jose Spur Parkerland NH,2
Heather Lee,0
Nicole Wright,0
Allocated tips Control number Advance,3
"Galvan, Hill and Haynes Group",1
April Lewis,0
wages tips Medicare tax withheld,3
Gray Heights West Timothybury NV,2
Terry Station Apt.  South Susanchester IA,2
Stewart Motorway Apt.  West Michael CO,2
Social security wages Social security,3
Mayo-Richmond Group,1
file Copy C For Use,3
Ryan Torres,0
number This information furnished Internal,3
"Green, Thompson and Williams and Sons",1
Phillip Garcia,0
Huang Fall Suite  Port Kevin SD,2
Dennis Patterson,0
Hayes LLC and Sons,1
Joshua Brown,0
Edward Skinner,0
Copy C For Use enclosed,3
 Nonqualified plans a See,3
Richardson LLC Ltd,1
Price Highway New Scott AL,2
Donald Berg,0
payment Dependent care benefits ,3
Schmidt Centers Vargashaven MI,2
Matthews PLC and Sons,1
Melissa Powell,0
Michael Island South Jennifer DC,2
Tony Walker,0
Mosley-Barber Inc,1
Mcconnell Groves South Lori IN,2
number This information furnished Internal,3
Stephanie Bradshaw,0
Jessica Porter,0
"Hunter, Baker and Thompson PLC",1
withheld Social security tips Allocated,3
Matthew Lewis,0
Bryan Dawson,0
Stephen Fleming,0
Medicare tax withheld Social security,3
Wagner-Haynes Inc,1
"Edwards, Evans and Hanson and Sons",1
  e firstname initial,3
Katie Viaduct Apt.  Ballshire SC,2
Brandon Summit Suite  Lake Heather ND,2
Rivers Throughway West Jessicaview OR,2
Douglas LLC Ltd,1
Christopher Schroeder,0
 D   Statutory,3
Ryan Branch Apt.  Savannahbury NY,2
"Jimenez, Andrade and Spence Group",1
Phyllis Bell,0
withheld c ZIP code Social,3
Williams Inc LLC,1
"Walter, Rivera and Smith Inc",1
D  f address ZIP,3
"Booth, Porter and Berry and Sons",1
Garner-Jensen Group,1
Harrison LLC Group,1
"Hall, Brown and Cooke PLC",1
Last name  Nonqualified plans,3
Hall Group and Sons,1
Tyler Bradshaw,0
Martin and Sons LLC,1
Carlson Fall Apt.  South Tyler OR,2
Michelle Brown,0
Retirement b employee plan sick,3
Joseph Corner Suite  East Tasha VA,2
Colon PLC Inc,1
Pitts PLC Group,1
Natasha Banks,0
Amanda Carroll,0
Michael Grant,0
Sharon Hayes,0
Advance EIC payment  Dependent,3
Gomez LLC LLC,1
Katelyn Shores Suite  West Marctown CO,2
Robinson Drive Apt.  Lake Melinda LA,2
Christopher Glen Port Jeremyfurt NJ,2
Logan Benton,0
Charles Greens East Dianamouth PA,2
Derek Landing Suite  Nancyfurt NM,2
Jason Keys Apt.  South Jocelyn SC,2
Laurie Ross,0
 e firstname initial Last,3
"Brown, Andersen and Taylor Group",1
initial Last name  Nonqualified,3
Johnson Knoll Elizabethburgh KS,2
"Thomas, Leonard and Woodard Ltd",1
number This information furnished Internal,3
Anderson-Mcintyre Inc,1
pay X x D ,3
Gregory Lee,0
Be Filed FEDERAL Tax Return,3
information furnished Internal Revenue Cut,3
 Nonqualified plans a See,3
Arellano-Wilson Inc,1
Young Forest Palmershire ME,2
wages tips  Medicare tax,3
Sharp Inc Group,1
"Walker, Malone and Macias Ltd",1
Torres and Sons LLC,1
Michael Collier,0
Perez-Woods LLC,1
Jonathan Coleman,0
Jonathan Brown,0
